ID,DATA_G1_MSM,RSLT_G1_MSM,INDEX,CT,IS_FIRST_INPUT,IS_SECOND_INPUT,CIRCUIT_SELECTOR_G1_MSM,CIRCUIT_SELECTOR_G1_MEMBERSHIP,LIMB
18,1,0,11,1,1,0,1,0,0x0e9bc182bcbfd9401624434ddc52181f
18,1,0,12,2,1,0,1,0,0x5fa62d3fdde2a2044d3481f036e96921
18,1,0,13,3,1,0,1,0,0xbd160cbe065e949000728ccc43192c9c
18,1,0,14,4,1,0,1,0,0x00000000000000000000000000000000
18,1,0,15,5,1,0,1,0,0x0083cbf82d21fc1fd08b569620bf55f0
18,1,0,16,6,1,0,1,0,0x296b6beeb7cb7261712da35b18fd4a42
18,1,0,17,7,1,0,1,0,0x7de0e241ea0459aa4072b89745123842
18,1,0,18,0,0,1,1,0,0x6c2f7b5aba92a97647c124bb820815f6
18,1,0,19,1,0,1,1,0,0x2e04cce246599aaac9f7aaa0b3fe3a87
18,0,1,0,0,0,0,1,0,0x00000000000000000000000000000000
18,0,1,1,1,0,0,1,0,0x017ca8b2d3eaa0849c82dbb8dafa595c
18,0,1,2,2,0,0,1,0,0x4761b6bb14a6e87f9189eda17a9d9329
18,0,1,3,3,0,0,1,0,0x67d74abdc21fe7645ffdd395603605e9
18,0,1,4,4,0,0,1,0,0x00000000000000000000000000000000
18,0,1,5,5,0,0,1,0,0x0fb544dd1f0cf86d79ac2e1e12d53aad
18,0,1,6,6,0,0,1,0,0xc00164f0f8358abdf3667cc3958c87fa
18,0,1,7,7,0,0,1,0,0x9b601478a28a13880b0f907be0ce77f2
19,1,0,0,0,1,0,0,0,0x00000000000000000000000000000000
19,1,0,1,1,1,0,0,0,0x00000000000000000000000000000000
19,1,0,2,2,1,0,0,0,0x00000000000000000000000000000000
19,1,0,3,3,1,0,0,0,0x00000000000000000000000000000000
19,1,0,4,4,1,0,0,0,0x00000000000000000000000000000000
19,1,0,5,5,1,0,0,0,0x00000000000000000000000000000000
19,1,0,6,6,1,0,0,0,0x00000000000000000000000000000000
19,1,0,7,7,1,0,0,0,0x00000000000000000000000000000000
19,1,0,8,0,0,1,0,0,0x00000000000000000000000000000000
19,1,0,9,1,0,1,0,0,0x00000000000000000000000000000000
19,1,0,10,0,1,0,0,1,0x00000000000000000000000000000000
19,1,0,11,1,1,0,0,1,0x0e3f714da679a8ef5fac9c67b44483b2
19,1,0,12,2,1,0,0,1,0x5defdba0f8de68ebcc7baeae677d4441
19,1,0,13,3,1,0,0,1,0x88537042733d13026f1b60e69124026a
19,1,0,14,4,1,0,0,1,0x00000000000000000000000000000000
19,1,0,15,5,1,0,0,1,0x119d0ac218d63b8b9e3d4af085698101
19,1,0,16,6,1,0,0,1,0x8d6ec8cb96a398cc861c9d6e09a6b33c
19,1,0,17,7,1,0,0,1,0xb8ac7c305fd6905958a6477477c3313c
19,1,0,18,0,0,1,0,0,0x4fbfd955fa760822d4fa77acf77d4edd
19,1,0,19,1,0,1,0,0,0x28c56adc39179aaf406341c295477406
19,0,1,0,0,0,0,0,0,0x00000000000000000000000000000000
19,0,1,1,1,0,0,0,0,0x00000000000000000000000000000000
19,0,1,2,2,0,0,0,0,0x00000000000000000000000000000000
19,0,1,3,3,0,0,0,0,0x00000000000000000000000000000000
19,0,1,4,4,0,0,0,0,0x00000000000000000000000000000000
19,0,1,5,5,0,0,0,0,0x00000000000000000000000000000000
19,0,1,6,6,0,0,0,0,0x00000000000000000000000000000000
19,0,1,7,7,0,0,0,0,0x00000000000000000000000000000000
20,1,0,0,0,1,0,1,0,0x00000000000000000000000000000000
20,1,0,1,1,1,0,1,0,0x00000000000000000000000000000000
20,1,0,2,2,1,0,1,0,0x00000000000000000000000000000000
20,1,0,3,3,1,0,1,0,0x00000000000000000000000000000000
20,1,0,4,4,1,0,1,0,0x00000000000000000000000000000000
20,1,0,5,5,1,0,1,0,0x00000000000000000000000000000000
20,1,0,6,6,1,0,1,0,0x00000000000000000000000000000000
20,1,0,7,7,1,0,1,0,0x00000000000000000000000000000000
20,1,0,8,0,0,1,1,0,0x00000000000000000000000000000000
20,1,0,9,1,0,1,1,0,0x00000000000000000000000000000000
20,1,0,10,0,1,0,1,0,0x00000000000000000000000000000000
20,1,0,11,1,1,0,1,0,0x00000000000000000000000000000000
20,1,0,12,2,1,0,1,0,0x00000000000000000000000000000000
20,1,0,13,3,1,0,1,0,0x00000000000000000000000000000000
20,1,0,14,4,1,0,1,0,0x00000000000000000000000000000000
20,1,0,15,5,1,0,1,0,0x00000000000000000000000000000000
20,1,0,16,6,1,0,1,0,0x00000000000000000000000000000000
20,1,0,17,7,1,0,1,0,0x00000000000000000000000000000000
20,1,0,18,0,0,1,1,0,0x761672166e4516091fc366c9a9052a8e
20,1,0,19,1,0,1,1,0,0x7a0e41d05bb5ec288af52aaccc73bf7e
20,0,1,0,0,0,0,1,0,0x00000000000000000000000000000000
20,0,1,1,1,0,0,1,0,0x00000000000000000000000000000000
20,0,1,2,2,0,0,1,0,0x00000000000000000000000000000000
20,0,1,3,3,0,0,1,0,0x00000000000000000000000000000000
20,0,1,4,4,0,0,1,0,0x00000000000000000000000000000000
20,0,1,5,5,0,0,1,0,0x00000000000000000000000000000000
20,0,1,6,6,0,0,1,0,0x00000000000000000000000000000000
20,0,1,7,7,0,0,1,0,0x00000000000000000000000000000000
21,1,0,0,0,1,0,0,0,0x00000000000000000000000000000000
21,1,0,1,1,1,0,0,0,0x00000000000000000000000000000000
21,1,0,2,2,1,0,0,0,0x00000000000000000000000000000000
21,1,0,3,3,1,0,0,0,0x00000000000000000000000000000000
21,1,0,4,4,1,0,0,0,0x00000000000000000000000000000000
21,1,0,5,5,1,0,0,0,0x00000000000000000000000000000000
21,1,0,6,6,1,0,0,0,0x00000000000000000000000000000000
21,1,0,7,7,1,0,0,0,0x00000000000000000000000000000000
21,1,0,8,0,0,1,0,0,0x00000000000000000000000000000000
21,1,0,9,1,0,1,0,0,0x00000000000000000000000000000000
21,1,0,10,0,1,0,0,1,0x00000000000000000000000000000000
21,1,0,11,1,1,0,0,1,0x1656b570d911b5ed00a7e85c2047d1ee
21,1,0,12,2,1,0,0,1,0x26a93eac7014cc1ebf1265c34cbf5117
21,1,0,13,3,1,0,0,1,0xa8e9ea7924a8d924d59bfadce3699b5a
21,1,0,14,4,1,0,0,1,0x00000000000000000000000000000000
21,1,0,15,5,1,0,0,1,0x182a5d1495615f6c68c804ca96e6e399
21,1,0,16,6,1,0,0,1,0xf7ca2f040fdae3a763fecbc8884fae63
21,1,0,17,7,1,0,0,1,0xdc2371d249d31a614625bf5410f0d541
21,1,0,18,0,0,1,0,0,0x7524b7eacc609e5f6739e5d3a47af652
21,1,0,19,1,0,1,0,0,0xceb26c3a1e882ae6fa253906bde35903
21,0,1,0,0,0,0,0,0,0x00000000000000000000000000000000
21,0,1,1,1,0,0,0,0,0x00000000000000000000000000000000
21,0,1,2,2,0,0,0,0,0x00000000000000000000000000000000
21,0,1,3,3,0,0,0,0,0x00000000000000000000000000000000
21,0,1,4,4,0,0,0,0,0x00000000000000000000000000000000
21,0,1,5,5,0,0,0,0,0x00000000000000000000000000000000
21,0,1,6,6,0,0,0,0,0x00000000000000000000000000000000
21,0,1,7,7,0,0,0,0,0x00000000000000000000000000000000
22,1,0,0,0,1,0,1,0,0x00000000000000000000000000000000
22,1,0,1,1,1,0,1,0,0x00000000000000000000000000000000
22,1,0,2,2,1,0,1,0,0x00000000000000000000000000000000
22,1,0,3,3,1,0,1,0,0x00000000000000000000000000000000
22,1,0,4,4,1,0,1,0,0x00000000000000000000000000000000
22,1,0,5,5,1,0,1,0,0x00000000000000000000000000000000
22,1,0,6,6,1,0,1,0,0x00000000000000000000000000000000
22,1,0,7,7,1,0,1,0,0x00000000000000000000000000000000
22,1,0,8,0,0,1,1,0,0x00000000000000000000000000000000
22,1,0,9,1,0,1,1,0,0x00000000000000000000000000000000
22,1,0,10,0,1,0,1,0,0x00000000000000000000000000000000
22,1,0,11,1,1,0,1,0,0x14343f9f4ed87b18907663720d6a0e04
22,1,0,12,2,1,0,1,0,0xad72b6a37bebfbdcd6ee48f284c890de
22,1,0,13,3,1,0,1,0,0x3cec0d011165fb5a1276523a8ba44580
22,1,0,14,4,1,0,1,0,0x00000000000000000000000000000000
22,1,0,15,5,1,0,1,0,0x02992b468e98c8007c14eb28699ef85c
22,1,0,16,6,1,0,1,0,0x9c827cafc0ec9a3bb2069ef271382a0b
22,1,0,17,7,1,0,1,0,0x196f9ae24b7c762fb96a188c387c8ecc
22,1,0,18,0,0,1,1,0,0x760eca38f3eb51c7221da327cb1f1e11
22,1,0,19,1,0,1,1,0,0xc342264a59de004305c6477b33636954
22,0,1,0,0,0,0,1,0,0x00000000000000000000000000000000
22,0,1,1,1,0,0,1,0,0x1241bacf93b28711ce64ff22cd56cd8a
22,0,1,2,2,0,0,1,0,0x820804bbdc840bcd28523e6f6e338dbd
22,0,1,3,3,0,0,1,0,0x9b93d8c445fd39cfb239dd246210686d
22,0,1,4,4,0,0,1,0,0x00000000000000000000000000000000
22,0,1,5,5,0,0,1,0,0x07d26c7ba816e696e684b2500ea37ff6
22,0,1,6,6,0,0,1,0,0x490254ce8eb673cb289852fdf2ac7343
22,0,1,7,7,0,0,1,0,0xc01d7edc86f04400e51a59833d9ee07d
23,1,0,0,0,1,0,0,0,0x00000000000000000000000000000000
23,1,0,1,1,1,0,0,0,0x00000000000000000000000000000000
23,1,0,2,2,1,0,0,0,0x00000000000000000000000000000000
23,1,0,3,3,1,0,0,0,0x00000000000000000000000000000000
23,1,0,4,4,1,0,0,0,0x00000000000000000000000000000000
23,1,0,5,5,1,0,0,0,0x00000000000000000000000000000000
23,1,0,6,6,1,0,0,0,0x00000000000000000000000000000000
23,1,0,7,7,1,0,0,0,0x00000000000000000000000000000000
23,1,0,8,0,0,1,0,0,0x00000000000000000000000000000000
23,1,0,9,1,0,1,0,0,0x00000000000000000000000000000000
23,1,0,10,0,1,0,0,1,0x00000000000000000000000000000000
23,1,0,11,1,1,0,0,1,0x00e5e7d01aeae09f4563749de8669152
23,1,0,12,2,1,0,0,1,0xb7caf9f00e7df7296f6e70bde702ef77
23,1,0,13,3,1,0,0,1,0x5c7f96221601fca8947ee90d5db249ab
23,1,0,14,4,1,0,0,1,0x00000000000000000000000000000000
23,1,0,15,5,1,0,0,1,0x0954ad0b4a47427fe6ab2603c5631172
23,1,0,16,6,1,0,0,1,0x9d5b91e98ce1ecfabf85d031b539d538
23,1,0,17,7,1,0,0,1,0x4404975e1e79ecae0af7d4ebbec1f4d4
23,1,0,18,0,0,1,0,0,0x780a78afa24e00bd41a2c6e1dad0a86a
23,1,0,19,1,0,1,0,0,0x5c090b3a52ce72a308f26bc73f03d4b9
23,0,1,0,0,0,0,0,0,0x00000000000000000000000000000000
23,0,1,1,1,0,0,0,0,0x00000000000000000000000000000000
23,0,1,2,2,0,0,0,0,0x00000000000000000000000000000000
23,0,1,3,3,0,0,0,0,0x00000000000000000000000000000000
23,0,1,4,4,0,0,0,0,0x00000000000000000000000000000000
23,0,1,5,5,0,0,0,0,0x00000000000000000000000000000000
23,0,1,6,6,0,0,0,0,0x00000000000000000000000000000000
23,0,1,7,7,0,0,0,0,0x00000000000000000000000000000000
24,1,0,0,0,1,0,0,1,0x00000000000000000000000000000000
24,1,0,1,1,1,0,0,1,0x0ccf91ef5e3a018a1ca3982801bcdbe3
24,1,0,2,2,1,0,0,1,0x5581ac3b737086d06238381794563258
24,1,0,3,3,1,0,0,1,0xeb5ccc7ce086305fe1ee25eba27fcf6d
24,1,0,4,4,1,0,0,1,0x00000000000000000000000000000000
24,1,0,5,5,1,0,0,1,0x033be880edfde3d7422e6714fd4daa28
24,1,0,6,6,1,0,0,1,0xcdb8b9d32098526225f1766e394404aa
24,1,0,7,7,1,0,0,1,0x4c00513d9254b40660fb80df8a07bc40
24,1,0,8,0,0,1,0,0,0x00000000000000000000000000000000
24,1,0,9,1,0,1,0,0,0x00000000000000000000000000000000
24,1,0,10,0,1,0,0,0,0x00000000000000000000000000000000
24,1,0,11,1,1,0,0,0,0x00000000000000000000000000000000
24,1,0,12,2,1,0,0,0,0x00000000000000000000000000000000
24,1,0,13,3,1,0,0,0,0x00000000000000000000000000000000
24,1,0,14,4,1,0,0,0,0x00000000000000000000000000000000
24,1,0,15,5,1,0,0,0,0x00000000000000000000000000000000
24,1,0,16,6,1,0,0,0,0x00000000000000000000000000000000
24,1,0,17,7,1,0,0,0,0x00000000000000000000000000000000
24,1,0,18,0,0,1,0,0,0x00000000000000000000000000000000
24,1,0,19,1,0,1,0,0,0x00000000000000000000000000000000
24,0,1,0,0,0,0,0,0,0x00000000000000000000000000000000
24,0,1,1,1,0,0,0,0,0x00000000000000000000000000000000
24,0,1,2,2,0,0,0,0,0x00000000000000000000000000000000
24,0,1,3,3,0,0,0,0,0x00000000000000000000000000000000
24,0,1,4,4,0,0,0,0,0x00000000000000000000000000000000
24,0,1,5,5,0,0,0,0,0x00000000000000000000000000000000
24,0,1,6,6,0,0,0,0,0x00000000000000000000000000000000
24,0,1,7,7,0,0,0,0,0x00000000000000000000000000000000
25,1,0,0,0,1,0,0,1,0x00000000000000000000000000000000
25,1,0,1,1,1,0,0,1,0x1528b9447452f7ebf037f3eabacadaff
25,1,0,2,2,1,0,0,1,0x877df1039369036a913e3cf9f02c418c
25,1,0,3,3,1,0,0,1,0x9d47043fc0c97faa437b0d570380b27b
25,1,0,4,4,1,0,0,1,0x00000000000000000000000000000000
25,1,0,5,5,1,0,0,1,0x0d628213e31ba9f74a8d5036d2698dc6
25,1,0,6,6,1,0,0,1,0xd14ce357ca5471931f0f985efd02b92f
25,1,0,7,7,1,0,0,1,0x83ed8ea0e6880aae6e87314961a97b29
25,1,0,8,0,0,1,0,0,0x00000000000000000000000000000000
25,1,0,9,1,0,1,0,0,0x00000000000000000000000000000000
25,1,0,10,0,1,0,0,0,0x00000000000000000000000000000000
25,1,0,11,1,1,0,0,0,0x0869482870d1de2e0ee76b932b8db7a6
25,1,0,12,2,1,0,0,0,0x7f043b5e7770c3c8d33f0ffa7fe280d6
25,1,0,13,3,1,0,0,0,0x838bc011607591527b94a8a1000c4098
25,1,0,14,4,1,0,0,0,0x00000000000000000000000000000000
25,1,0,15,5,1,0,0,0,0x0dffd9c5b638850069bc31aff2f45233
25,1,0,16,6,1,0,0,0,0x70c504fe316ee7bea4e37106d01cd101
25,1,0,17,7,1,0,0,0,0xf7c4cea52172cbd69890145d7d99376e
25,1,0,18,0,0,1,0,0,0x00000000000000000000000000000000
25,1,0,19,1,0,1,0,0,0x00000000000000000000000000000000
25,0,1,0,0,0,0,0,0,0x00000000000000000000000000000000
25,0,1,1,1,0,0,0,0,0x00000000000000000000000000000000
25,0,1,2,2,0,0,0,0,0x00000000000000000000000000000000
25,0,1,3,3,0,0,0,0,0x00000000000000000000000000000000
25,0,1,4,4,0,0,0,0,0x00000000000000000000000000000000
25,0,1,5,5,0,0,0,0,0x00000000000000000000000000000000
25,0,1,6,6,0,0,0,0,0x00000000000000000000000000000000
25,0,1,7,7,0,0,0,0,0x00000000000000000000000000000000
26,1,0,0,0,1,0,0,1,0x00000000000000000000000000000000
26,1,0,1,1,1,0,0,1,0x1629db52d571bb0f162e2c25cd9cf554
26,1,0,2,2,1,0,0,1,0x4c64755ea0dc5704933ffba0cd35bc18
26,1,0,3,3,1,0,0,1,0xfb5cbdbfb81f94de1660736657e5e0ab
26,1,0,4,4,1,0,0,1,0x00000000000000000000000000000000
26,1,0,5,5,1,0,0,1,0x07477114ef70a99b73fcb5b0c0abf11c
26,1,0,6,6,1,0,0,1,0x8a880a755cc8c14704a7e552ab9c5768
26,1,0,7,7,1,0,0,1,0x077021435505d0e8bf0f25468fa0828e
26,1,0,8,0,0,1,0,0,0x00000000000000000000000000000000
26,1,0,9,1,0,1,0,0,0x00000000000000000000000000000000
26,1,0,10,0,1,0,0,0,0x00000000000000000000000000000000
26,1,0,11,1,1,0,0,0,0x0095f822498866818f358dbb3360857c
26,1,0,12,2,1,0,0,0,0x64d1c88d52d7b932dd64b37eb48c5d04
26,1,0,13,3,1,0,0,0,0x4a55e33a4b35a61567177f13955f7768
26,1,0,14,4,1,0,0,0,0x00000000000000000000000000000000
26,1,0,15,5,1,0,0,0,0x06085f5eef56f95cd43f3c21db476d5d
26,1,0,16,6,1,0,0,0,0xcf1563a4cfd19d4855ccc7d147bede89
26,1,0,17,7,1,0,0,0,0xbc1512c62d12e62813cb0d329de512a1
26,1,0,18,0,0,1,0,0,0x00000000000000000000000000000000
26,1,0,19,1,0,1,0,0,0x00000000000000000000000000000000
26,0,1,0,0,0,0,0,0,0x00000000000000000000000000000000
26,0,1,1,1,0,0,0,0,0x00000000000000000000000000000000
26,0,1,2,2,0,0,0,0,0x00000000000000000000000000000000
26,0,1,3,3,0,0,0,0,0x00000000000000000000000000000000
26,0,1,4,4,0,0,0,0,0x00000000000000000000000000000000
26,0,1,5,5,0,0,0,0,0x00000000000000000000000000000000
26,0,1,6,6,0,0,0,0,0x00000000000000000000000000000000
26,0,1,7,7,0,0,0,0,0x00000000000000000000000000000000
27,1,0,0,0,1,0,0,1,0x00000000000000000000000000000000
27,1,0,1,1,1,0,0,1,0x0e0f6a4c74e942738ee6ab1dc2015417
27,1,0,2,2,1,0,0,1,0xacb8eb3cdc7ff80cd0338924130419d2
27,1,0,3,3,1,0,0,1,0x5783517b27c2f696651cfe3cf8a2a86c
27,1,0,4,4,1,0,0,1,0x00000000000000000000000000000000
27,1,0,5,5,1,0,0,1,0x0d49297ce5615c7f5cfb1aff6a70efc1
27,1,0,6,6,1,0,0,1,0x0f75f00681e89673742b076826595035
27,1,0,7,7,1,0,0,1,0x396d3e08837e9e644613b6664dc1b9da
27,1,0,8,0,0,1,0,0,0x00000000000000000000000000000000
27,1,0,9,1,0,1,0,0,0x00000000000000000000000000000000
27,1,0,10,0,1,0,0,0,0x00000000000000000000000000000000
27,1,0,11,1,1,0,0,0,0x0728eb386a504e5740ebd763478b4ee4
27,1,0,12,2,1,0,0,0,0x303367a655972695ab63c16b2af6f143
27,1,0,13,3,1,0,0,0,0x8201f4eb1b1742287c3b942e7d4d29a5
27,1,0,14,4,1,0,0,0,0x00000000000000000000000000000000
27,1,0,15,5,1,0,0,0,0x00fc248f489ee1a5ea9ae13750aa4278
27,1,0,16,6,1,0,0,0,0x564c3cfcd27189ddcc06e7ef0c1202fa
27,1,0,17,7,1,0,0,0,0xd7bb8af9d232ac37f249328e6408b8e6
27,1,0,18,0,0,1,0,0,0x00000000000000000000000000000000
27,1,0,19,1,0,1,0,0,0x00000000000000000000000000000000
27,0,1,0,0,0,0,0,0,0x00000000000000000000000000000000
27,0,1,1,1,0,0,0,0,0x00000000000000000000000000000000
27,0,1,2,2,0,0,0,0,0x00000000000000000000000000000000
27,0,1,3,3,0,0,0,0,0x00000000000000000000000000000000
27,0,1,4,4,0,0,0,0,0x00000000000000000000000000000000
27,0,1,5,5,0,0,0,0,0x00000000000000000000000000000000
27,0,1,6,6,0,0,0,0,0x00000000000000000000000000000000
27,0,1,7,7,0,0,0,0,0x00000000000000000000000000000000
28,1,0,0,0,1,0,0,1,0x00000000000000000000000000000000
28,1,0,1,1,1,0,0,1,0x054b3c1460ded5ef3f16d8cf39f3a011
28,1,0,2,2,1,0,0,1,0xaa3396501c2983b81e40d9f30d111ba0
28,1,0,3,3,1,0,0,1,0xdfbbc4b8b460370253f863ade42264f3
28,1,0,4,4,1,0,0,1,0x00000000000000000000000000000000
28,1,0,5,5,1,0,0,1,0x13c48f930b40af723d6269c73d93e748
28,1,0,6,6,1,0,0,1,0x3b319e20248b28f1708417aba9c46bb7
28,1,0,7,7,1,0,0,1,0xa4a74111216042c3acb2a77ae57cdcc5
28,1,0,8,0,0,1,0,0,0x00000000000000000000000000000000
28,1,0,9,1,0,1,0,0,0x00000000000000000000000000000000
28,1,0,10,0,1,0,0,0,0x00000000000000000000000000000000
28,1,0,11,1,1,0,0,0,0x00000000000000000000000000000000
28,1,0,12,2,1,0,0,0,0x00000000000000000000000000000000
28,1,0,13,3,1,0,0,0,0x00000000000000000000000000000000
28,1,0,14,4,1,0,0,0,0x00000000000000000000000000000000
28,1,0,15,5,1,0,0,0,0x00000000000000000000000000000000
28,1,0,16,6,1,0,0,0,0x00000000000000000000000000000000
28,1,0,17,7,1,0,0,0,0x00000000000000000000000000000000
28,1,0,18,0,0,1,0,0,0x57da7fd34314c5c5c99e5c79159ce98c
28,1,0,19,1,0,1,0,0,0xdda49fe9dee60473cd0377c6de30a3d6
28,0,1,0,0,0,0,0,0,0x00000000000000000000000000000000
28,0,1,1,1,0,0,0,0,0x00000000000000000000000000000000
28,0,1,2,2,0,0,0,0,0x00000000000000000000000000000000
28,0,1,3,3,0,0,0,0,0x00000000000000000000000000000000
28,0,1,4,4,0,0,0,0,0x00000000000000000000000000000000
28,0,1,5,5,0,0,0,0,0x00000000000000000000000000000000
28,0,1,6,6,0,0,0,0,0x00000000000000000000000000000000
28,0,1,7,7,0,0,0,0,0x00000000000000000000000000000000
29,1,0,0,0,1,0,0,1,0x00000000000000000000000000000000
29,1,0,1,1,1,0,0,1,0x07544cb0a871096f1ac4cf54966edd8d
29,1,0,2,2,1,0,0,1,0x035b741e7090f142380b3fb4cb436d5b
29,1,0,3,3,1,0,0,1,0x2d5507e36b6b06b3b604f6cf32ef85d9
29,1,0,4,4,1,0,0,1,0x00000000000000000000000000000000
29,1,0,5,5,1,0,0,1,0x0399de170b807b65fc1d66df85bbc2d3
29,1,0,6,6,1,0,0,1,0x0fdb8a270a599676fd32ded1ed4480a5
29,1,0,7,7,1,0,0,1,0x622895f679e5e76a8ce1e64fc3f5d329
29,1,0,8,0,0,1,0,0,0x00000000000000000000000000000000
29,1,0,9,1,0,1,0,0,0x00000000000000000000000000000000
29,1,0,10,0,1,0,0,0,0x00000000000000000000000000000000
29,1,0,11,1,1,0,0,0,0x05deff257097a88939c6cf61be305adf
29,1,0,12,2,1,0,0,0,0x56e9dc6388f4355c60f4b5ebdea34903
29,1,0,13,3,1,0,0,0,0xc626f608691a4632227cce8f4fcf815f
29,1,0,14,4,1,0,0,0,0x00000000000000000000000000000000
29,1,0,15,5,1,0,0,0,0x0ea4176d3cfefef2db4888d3e9ce057b
29,1,0,16,6,1,0,0,0,0x9ebc9ebd655b4557164cd638f0b2ff06
29,1,0,17,7,1,0,0,0,0x430149c296448e1f4f975fca6534f5e0
29,1,0,18,0,0,1,0,0,0x28bb5ab82ee345bdc6bbc850fac30855
29,1,0,19,1,0,1,0,0,0x741a5987dab6d1c770c6bc868637a49a
29,0,1,0,0,0,0,0,0,0x00000000000000000000000000000000
29,0,1,1,1,0,0,0,0,0x00000000000000000000000000000000
29,0,1,2,2,0,0,0,0,0x00000000000000000000000000000000
29,0,1,3,3,0,0,0,0,0x00000000000000000000000000000000
29,0,1,4,4,0,0,0,0,0x00000000000000000000000000000000
29,0,1,5,5,0,0,0,0,0x00000000000000000000000000000000
29,0,1,6,6,0,0,0,0,0x00000000000000000000000000000000
29,0,1,7,7,0,0,0,0,0x00000000000000000000000000000000
30,1,0,0,0,1,0,0,1,0x00000000000000000000000000000000
30,1,0,1,1,1,0,0,1,0x059f9dc267f1a25d806d2df315fa89b7
30,1,0,2,2,1,0,0,1,0xe448bdb531c1b1934e4b501aba0132ed
30,1,0,3,3,1,0,0,1,0x7838902c8951d43897232eb32efa0cd6
30,1,0,4,4,1,0,0,1,0x00000000000000000000000000000000
30,1,0,5,5,1,0,0,1,0x09237183d0fe0a93a340c923d630de91
30,1,0,6,6,1,0,0,1,0xf18bc452aa0ef0df2001a6a2a9080135
30,1,0,7,7,1,0,0,1,0x56a55d6f027d706d0d4e7b10be32a1f0
30,1,0,8,0,0,1,0,0,0x00000000000000000000000000000000
30,1,0,9,1,0,1,0,0,0x00000000000000000000000000000000
30,1,0,10,0,1,0,0,0,0x00000000000000000000000000000000
30,1,0,11,1,1,0,0,0,0x0b7dec57a05887e4f77c53c9cb11e886
30,1,0,12,2,1,0,0,0,0x9593c606d49b67e9c4c304c7bf82d6bc
30,1,0,13,3,1,0,0,0,0x93371efb9e3b9de0b131816c92d77cf8
30,1,0,14,4,1,0,0,0,0x00000000000000000000000000000000
30,1,0,15,5,1,0,0,0,0x10f215daf50397109b444f9fdebe18c1
30,1,0,16,6,1,0,0,0,0x8dbf673db5ada23503f0423d2ca6141c
30,1,0,17,7,1,0,0,0,0x1baa672afd017f3103519c6e95a3dcd6
30,1,0,18,0,0,1,0,0,0x1b48513087d6fb11191ed16788da342d
30,1,0,19,1,0,1,0,0,0x0cb5d1acdc49559d327d27bfe415512d
30,0,1,0,0,0,0,0,0,0x00000000000000000000000000000000
30,0,1,1,1,0,0,0,0,0x00000000000000000000000000000000
30,0,1,2,2,0,0,0,0,0x00000000000000000000000000000000
30,0,1,3,3,0,0,0,0,0x00000000000000000000000000000000
30,0,1,4,4,0,0,0,0,0x00000000000000000000000000000000
30,0,1,5,5,0,0,0,0,0x00000000000000000000000000000000
30,0,1,6,6,0,0,0,0,0x00000000000000000000000000000000
30,0,1,7,7,0,0,0,0,0x00000000000000000000000000000000
31,1,0,0,0,1,0,0,1,0x00000000000000000000000000000000
31,1,0,1,1,1,0,0,1,0x04b04c16b168569bfafc9e3ed0bbd9a2
31,1,0,2,2,1,0,0,1,0xe1d45950327365638e56c23c5aadf9c7
31,1,0,3,3,1,0,0,1,0x28dc9105d165aa6980f3feeb2c829318
31,1,0,4,4,1,0,0,1,0x00000000000000000000000000000000
31,1,0,5,5,1,0,0,1,0x186298239e5ddc64bd15c556b49c68da
31,1,0,6,6,1,0,0,1,0xe105dcd0b568cb9e3a65ed1955cf6f94
31,1,0,7,7,1,0,0,1,0xcf2847c2a27cb8f67f7dd1d079a875d3
31,1,0,8,0,0,1,0,0,0x00000000000000000000000000000000
31,1,0,9,1,0,1,0,0,0x00000000000000000000000000000000
31,1,0,10,0,1,0,0,0,0x00000000000000000000000000000000
31,1,0,11,1,1,0,0,0,0x0d0f26c83e63f21a38f6b5ac7a814f96
31,1,0,12,2,1,0,0,0,0x3a881723e4cc43919f7967b9846a83c0
31,1,0,13,3,1,0,0,0,0x43af39d40f911ec9e81fa65e7b3ab6e7
31,1,0,14,4,1,0,0,0,0x00000000000000000000000000000000
31,1,0,15,5,1,0,0,0,0x02931e0b454b8c5ff29ac1f4a96455e9
31,1,0,16,6,1,0,0,0,0xc210fdba58374a1b087e0e6ed97ddcb9
31,1,0,17,7,1,0,0,0,0x86a6e615f3be320299e51eedc674f113
31,1,0,18,0,0,1,0,0,0x3cd67e4131158f2c7da594ca12ec24f9
31,1,0,19,1,0,1,0,0,0xe7eda16e6719556e3583ab47886fd018
31,0,1,0,0,0,0,0,0,0x00000000000000000000000000000000
31,0,1,1,1,0,0,0,0,0x00000000000000000000000000000000
31,0,1,2,2,0,0,0,0,0x00000000000000000000000000000000
31,0,1,3,3,0,0,0,0,0x00000000000000000000000000000000
31,0,1,4,4,0,0,0,0,0x00000000000000000000000000000000
31,0,1,5,5,0,0,0,0,0x00000000000000000000000000000000
31,0,1,6,6,0,0,0,0,0x00000000000000000000000000000000
31,0,1,7,7,0,0,0,0,0x00000000000000000000000000000000
32,1,0,0,0,1,0,0,1,0x00000000000000000000000000000000
32,1,0,1,1,1,0,0,1,0x092378b9cdb7dfd7f24faa1ebac8cee9
32,1,0,2,2,1,0,0,1,0xb893ecda412f8fb955d0134664b953aa
32,1,0,3,3,1,0,0,1,0xe65e47a28f694d51a1623001c6988453
32,1,0,4,4,1,0,0,1,0x00000000000000000000000000000000
32,1,0,5,5,1,0,0,1,0x17d7a8dbfb948023677c1f126929fb0c
