ID,DATA_PAIRING_CHECK,RSLT_PAIRING_CHECK,INDEX,CT,IS_FIRST_INPUT,IS_SECOND_INPUT,NONTRIVIAL_POP_BIT,CS_PAIRING_CHECK,CS_G1_MEMBERSHIP,CS_G2_MEMBERSHIP,SUCCESS_BIT,ACC_INPUTS,LIMB
12,1,0,2,2,1,0,1,0,1,0,0,1,0xd7abbb34217d15fc01c1e359f6d512ec
12,1,0,3,3,1,0,1,0,1,0,0,1,0xcd73bf51bdde318025b378624b4f7469
12,1,0,4,4,1,0,1,0,1,0,0,1,0x00000000000000000000000000000000
12,1,0,5,5,1,0,1,0,1,0,0,1,0x08576aa489b421b298e50a8700dcceb5
12,1,0,6,6,1,0,1,0,1,0,0,1,0x9d843ef5267494cb8794693f360a8035
12,1,0,7,7,1,0,1,0,1,0,0,1,0x912963f59b1886af12c6ff4feb72c0a6
12,1,0,8,0,0,1,1,0,0,0,0,1,0x00000000000000000000000000000000
12,1,0,9,1,0,1,1,0,0,0,0,1,0x110c94be615f9186cdd4fc00f8681d90
12,1,0,10,2,0,1,1,0,0,0,0,1,0x43b7c2c60ed449ce390385578fb1671b
12,1,0,11,3,0,1,1,0,0,0,0,1,0x43cb2bcd182fe52cede810f61f8949b0
12,1,0,12,4,0,1,1,0,0,0,0,1,0x00000000000000000000000000000000
12,1,0,13,5,0,1,1,0,0,0,0,1,0x06969fdcead71a3dfbc8162d7658c60d
12,1,0,14,6,0,1,1,0,0,0,0,1,0x75a6a874def3211805afea340441b1b1
12,1,0,15,7,0,1,1,0,0,0,0,1,0x860b7881dc7b0850e9bbe1cb4f1ebc15
12,1,0,16,8,0,1,1,0,0,0,0,1,0x00000000000000000000000000000000
12,1,0,17,9,0,1,1,0,0,0,0,1,0x1534517dc269d54d40373b1f692ff68a
12,1,0,18,10,0,1,1,0,0,0,0,1,0x87236db575a15a28b4eb4926c3b52018
12,1,0,19,11,0,1,1,0,0,0,0,1,0x6fa7705552bc54687f846da8311622ab
12,1,0,20,12,0,1,1,0,0,0,0,1,0x00000000000000000000000000000000
12,1,0,21,13,0,1,1,0,0,0,0,1,0x00ebffa2e080a610e5cf54d9497dea10
12,1,0,22,14,0,1,1,0,0,0,0,1,0x1c09928d808f1bef64b20d3a36b5e00d
12,1,0,23,15,0,1,1,0,0,0,0,1,0x6db82a7bd3953d48d720f218003aa8fc
12,0,1,0,0,0,0,0,0,0,0,0,1,0
12,0,1,1,1,0,0,0,0,0,0,0,1,0
13,1,0,0,0,1,0,1,0,1,0,0,1,0x00000000000000000000000000000000
13,1,0,1,1,1,0,1,0,1,0,0,1,0x11524a39b5e1b98ea97ae122188141a2
13,1,0,2,2,1,0,1,0,1,0,0,1,0x5abc33feb45ce81e7c08fd141c63384b
13,1,0,3,3,1,0,1,0,1,0,0,1,0xde79967b64437ff87ab03700b48ea23a
13,1,0,4,4,1,0,1,0,1,0,0,1,0x00000000000000000000000000000000
13,1,0,5,5,1,0,1,0,1,0,0,1,0x18abb0001ad78eb6a2b48cb4b074c76c
13,1,0,6,6,1,0,1,0,1,0,0,1,0x54546c577ce0afebb24a6eec189647cf
13,1,0,7,7,1,0,1,0,1,0,0,1,0xf2af9e8f3b5693c03fa243751d1d5a91
13,1,0,8,0,0,1,1,0,0,0,0,1,0x00000000000000000000000000000000
13,1,0,9,1,0,1,1,0,0,0,0,1,0x0f08798a38fecd8bf98c0f7f97e7391f
13,1,0,10,2,0,1,1,0,0,0,0,1,0x2d7bb5ae45e4a24c2e5eb36f7f0c33d9
13,1,0,11,3,0,1,1,0,0,0,0,1,0x741bbc1fc585fe487525fd4376b2d7ca
13,1,0,12,4,0,1,1,0,0,0,0,1,0x00000000000000000000000000000000
13,1,0,13,5,0,1,1,0,0,0,0,1,0x09f75477c041a3e46182f640d95da37a
13,1,0,14,6,0,1,1,0,0,0,0,1,0xef07b5b33d72306cc6dcaabb5a723184
13,1,0,15,7,0,1,1,0,0,0,0,1,0xaa19bd8ea0ee0023cc5100d06d6d427d
13,1,0,16,8,0,1,1,0,0,0,0,1,0x00000000000000000000000000000000
13,1,0,17,9,0,1,1,0,0,0,0,1,0x1450fd7ccd0469814d523542c942be5d
13,1,0,18,10,0,1,1,0,0,0,0,1,0x153f73a3e0bf0f66e88813b2f80e34db
13,1,0,19,11,0,1,1,0,0,0,0,1,0x71df479a6f92a160b5ca64e7df60fe26
13,1,0,20,12,0,1,1,0,0,0,0,1,0x00000000000000000000000000000000
13,1,0,21,13,0,1,1,0,0,0,0,1,0x0e4e6d204e2be7b675fe4e5f91aec2a7
13,1,0,22,14,0,1,1,0,0,0,0,1,0x20adf9596a017a2ffaab64924e95d0fa
13,1,0,23,15,0,1,1,0,0,0,0,1,0x470aa97b7563069f782848f921b9402a
13,0,1,0,0,0,0,0,0,0,0,0,1,0
13,0,1,1,1,0,0,0,0,0,0,0,1,0
14,1,0,0,0,1,0,1,0,1,0,0,1,0x00000000000000000000000000000000
14,1,0,1,1,1,0,1,0,1,0,0,1,0x1272b768e42ae740f52905e2413ce1bf
14,1,0,2,2,1,0,1,0,1,0,0,1,0xfd5bb5efe63c6f593e66b7b68bfa6876
14,1,0,3,3,1,0,1,0,1,0,0,1,0x1581843519c4f2abbbab3a903b40f28e
14,1,0,4,4,1,0,1,0,1,0,0,1,0x00000000000000000000000000000000
14,1,0,5,5,1,0,1,0,1,0,0,1,0x119bf9082627a2cbea37c35163a848e1
14,1,0,6,6,1,0,1,0,1,0,0,1,0xcfb7605a1392b16d533feb2aa07baad0
14,1,0,7,7,1,0,1,0,1,0,0,1,0xdd3211dd12d9b03cddc4df2c4fff329a
14,1,0,8,0,0,1,1,0,0,0,0,1,0x00000000000000000000000000000000
14,1,0,9,1,0,1,1,0,0,0,0,1,0x101ce8534bd06c3ebe7d3c140ad82118
14,1,0,10,2,0,1,1,0,0,0,0,1,0x6be9e1f18a9bf2a9e2b992adfe97af2f
14,1,0,11,3,0,1,1,0,0,0,0,1,0x5774d94d071589500ad30d8aaa61ccaa
14,1,0,12,4,0,1,1,0,0,0,0,1,0x00000000000000000000000000000000
14,1,0,13,5,0,1,1,0,0,0,0,1,0x09bb600b8e24682b2a1cda2e74b02100
14,1,0,14,6,0,1,1,0,0,0,0,1,0xab49c9bc4df9fcde679fe85447eb0f78
14,1,0,15,7,0,1,1,0,0,0,0,1,0xa38016a375fda0bda07c841cc6777e98
14,1,0,16,8,0,1,1,0,0,0,0,1,0x00000000000000000000000000000000
14,1,0,17,9,0,1,1,0,0,0,0,1,0x03c650fcf65485a5d09a482510f57c34
14,1,0,18,10,0,1,1,0,0,0,0,1,0x4b0f8aa3c1491067e12ee5f81e871fa3
14,1,0,19,11,0,1,1,0,0,0,0,1,0x311ad29505fe500d23db4fe904683580
14,1,0,20,12,0,1,1,0,0,0,0,1,0x00000000000000000000000000000000
14,1,0,21,13,0,1,1,0,0,0,0,1,0x1878aa751a888c5dc3efb784aa4c2024
14,1,0,22,14,0,1,1,0,0,0,0,1,0x72cc3e82b12cbba1d7daf402d4ed4169
14,1,0,23,15,0,1,1,0,0,0,0,1,0x201c50f200406007601d0c048968bdcb
14,0,1,0,0,0,0,0,0,0,0,0,1,0
14,0,1,1,1,0,0,0,0,0,0,0,1,0
15,1,0,0,0,1,0,1,1,0,0,1,1,0x00000000000000000000000000000000
15,1,0,1,1,1,0,1,1,0,0,1,1,0x129576d5f58e0ba9665974f5035cd6da
15,1,0,2,2,1,0,1,1,0,0,1,1,0x1b3cb311933815dc23aa31f242bb33b4
15,1,0,3,3,1,0,1,1,0,0,1,1,0xed424ddd348fb6f1eff75c84f730893d
15,1,0,4,4,1,0,1,1,0,0,1,1,0x00000000000000000000000000000000
15,1,0,5,5,1,0,1,1,0,0,1,1,0x137438e5a766bc91e34e32eaabc090e6
15,1,0,6,6,1,0,1,1,0,0,1,1,0xbc951774354ce0b15fdb4915c4c35964
15,1,0,7,7,1,0,1,1,0,0,1,1,0x2d34f83e628626c548a4e6d0d9a11a29
15,1,0,8,0,0,1,1,1,0,0,1,1,0x00000000000000000000000000000000
15,1,0,9,1,0,1,1,1,0,0,1,1,0x0b03e3ed129c1eb19c1e373feb4373a5
15,1,0,10,2,0,1,1,1,0,0,1,1,0xc3439789b4634a8043f717e365488c0c
15,1,0,11,3,0,1,1,1,0,0,1,1,0x30b60a4a97f59033e2f11af9e1f3b4f0
15,1,0,12,4,0,1,1,1,0,0,1,1,0x00000000000000000000000000000000
15,1,0,13,5,0,1,1,1,0,0,1,1,0x17e3ff958ddb1da96870c9945b4edc0a
15,1,0,14,6,0,1,1,1,0,0,1,1,0x9bff6a40f7c32f738103a8d3e2927f91
15,1,0,15,7,0,1,1,1,0,0,1,1,0x255d091b9fb638e2ca81598e4e0a2526
15,1,0,16,8,0,1,1,1,0,0,1,1,0x00000000000000000000000000000000
15,1,0,17,9,0,1,1,1,0,0,1,1,0x0d1fee07303ea3a3b29e5e290a13250d
15,1,0,18,10,0,1,1,1,0,0,1,1,0x63cafb2b9140a9fac8677d54d43e58d9
15,1,0,19,11,0,1,1,1,0,0,1,1,0x8305afdcd274c933cc457f094f9e9c18
15,1,0,20,12,0,1,1,1,0,0,1,1,0x00000000000000000000000000000000
15,1,0,21,13,0,1,1,1,0,0,1,1,0x0d04453f4bf3b7efa314151d0d87b23d
15,1,0,22,14,0,1,1,1,0,0,1,1,0xb90251287fb6ff504b50a9abbdf361cd
15,1,0,23,15,0,1,1,1,0,0,1,1,0x9f31e7772422e4a9cb596eed80eec7f5
15,0,1,0,0,0,0,0,1,0,0,1,1,0
15,0,1,1,1,0,0,0,1,0,0,1,1,0
16,1,0,0,0,1,0,0,0,0,0,1,2,0x00000000000000000000000000000000
16,1,0,1,1,1,0,0,0,0,0,1,2,0x00000000000000000000000000000000
16,1,0,2,2,1,0,0,0,0,0,1,2,0x00000000000000000000000000000000
16,1,0,3,3,1,0,0,0,0,0,1,2,0x00000000000000000000000000000000
16,1,0,4,4,1,0,0,0,0,0,1,2,0x00000000000000000000000000000000
16,1,0,5,5,1,0,0,0,0,0,1,2,0x00000000000000000000000000000000
16,1,0,6,6,1,0,0,0,0,0,1,2,0x00000000000000000000000000000000
16,1,0,7,7,1,0,0,0,0,0,1,2,0x00000000000000000000000000000000
16,1,0,8,0,0,1,0,0,0,0,1,2,0x00000000000000000000000000000000
16,1,0,9,1,0,1,0,0,0,0,1,2,0x00000000000000000000000000000000
16,1,0,10,2,0,1,0,0,0,0,1,2,0x00000000000000000000000000000000
16,1,0,11,3,0,1,0,0,0,0,1,2,0x00000000000000000000000000000000
16,1,0,12,4,0,1,0,0,0,0,1,2,0x00000000000000000000000000000000
16,1,0,13,5,0,1,0,0,0,0,1,2,0x00000000000000000000000000000000
16,1,0,14,6,0,1,0,0,0,0,1,2,0x00000000000000000000000000000000
16,1,0,15,7,0,1,0,0,0,0,1,2,0x00000000000000000000000000000000
16,1,0,16,8,0,1,0,0,0,0,1,2,0x00000000000000000000000000000000
16,1,0,17,9,0,1,0,0,0,0,1,2,0x00000000000000000000000000000000
16,1,0,18,10,0,1,0,0,0,0,1,2,0x00000000000000000000000000000000
16,1,0,19,11,0,1,0,0,0,0,1,2,0x00000000000000000000000000000000
16,1,0,20,12,0,1,0,0,0,0,1,2,0x00000000000000000000000000000000
16,1,0,21,13,0,1,0,0,0,0,1,2,0x00000000000000000000000000000000
16,1,0,22,14,0,1,0,0,0,0,1,2,0x00000000000000000000000000000000
16,1,0,23,15,0,1,0,0,0,0,1,2,0x00000000000000000000000000000000
16,1,0,24,0,1,0,0,0,0,0,1,2,0x00000000000000000000000000000000
16,1,0,25,1,1,0,0,0,0,0,1,2,0x00000000000000000000000000000000
16,1,0,26,2,1,0,0,0,0,0,1,2,0x00000000000000000000000000000000
16,1,0,27,3,1,0,0,0,0,0,1,2,0x00000000000000000000000000000000
16,1,0,28,4,1,0,0,0,0,0,1,2,0x00000000000000000000000000000000
16,1,0,29,5,1,0,0,0,0,0,1,2,0x00000000000000000000000000000000
16,1,0,30,6,1,0,0,0,0,0,1,2,0x00000000000000000000000000000000
16,1,0,31,7,1,0,0,0,0,0,1,2,0x00000000000000000000000000000000
16,1,0,32,0,0,1,0,0,0,0,1,2,0x00000000000000000000000000000000
16,1,0,33,1,0,1,0,0,0,0,1,2,0x00000000000000000000000000000000
16,1,0,34,2,0,1,0,0,0,0,1,2,0x00000000000000000000000000000000
16,1,0,35,3,0,1,0,0,0,0,1,2,0x00000000000000000000000000000000
16,1,0,36,4,0,1,0,0,0,0,1,2,0x00000000000000000000000000000000
16,1,0,37,5,0,1,0,0,0,0,1,2,0x00000000000000000000000000000000
16,1,0,38,6,0,1,0,0,0,0,1,2,0x00000000000000000000000000000000
16,1,0,39,7,0,1,0,0,0,0,1,2,0x00000000000000000000000000000000
16,1,0,40,8,0,1,0,0,0,0,1,2,0x00000000000000000000000000000000
16,1,0,41,9,0,1,0,0,0,0,1,2,0x00000000000000000000000000000000
16,1,0,42,10,0,1,0,0,0,0,1,2,0x00000000000000000000000000000000
16,1,0,43,11,0,1,0,0,0,0,1,2,0x00000000000000000000000000000000
16,1,0,44,12,0,1,0,0,0,0,1,2,0x00000000000000000000000000000000
16,1,0,45,13,0,1,0,0,0,0,1,2,0x00000000000000000000000000000000
16,1,0,46,14,0,1,0,0,0,0,1,2,0x00000000000000000000000000000000
16,1,0,47,15,0,1,0,0,0,0,1,2,0x00000000000000000000000000000000
16,0,1,0,0,0,0,0,0,0,0,1,2,0
16,0,1,1,1,0,0,0,0,0,0,1,2,1
17,1,0,0,0,1,0,0,0,0,0,1,2,0x00000000000000000000000000000000
17,1,0,1,1,1,0,0,0,0,0,1,2,0x00000000000000000000000000000000
17,1,0,2,2,1,0,0,0,0,0,1,2,0x00000000000000000000000000000000
17,1,0,3,3,1,0,0,0,0,0,1,2,0x00000000000000000000000000000000
17,1,0,4,4,1,0,0,0,0,0,1,2,0x00000000000000000000000000000000
17,1,0,5,5,1,0,0,0,0,0,1,2,0x00000000000000000000000000000000
17,1,0,6,6,1,0,0,0,0,0,1,2,0x00000000000000000000000000000000
17,1,0,7,7,1,0,0,0,0,0,1,2,0x00000000000000000000000000000000
17,1,0,8,0,0,1,0,0,0,0,1,2,0x00000000000000000000000000000000
17,1,0,9,1,0,1,0,0,0,0,1,2,0x00000000000000000000000000000000
17,1,0,10,2,0,1,0,0,0,0,1,2,0x00000000000000000000000000000000
17,1,0,11,3,0,1,0,0,0,0,1,2,0x00000000000000000000000000000000
17,1,0,12,4,0,1,0,0,0,0,1,2,0x00000000000000000000000000000000
17,1,0,13,5,0,1,0,0,0,0,1,2,0x00000000000000000000000000000000
17,1,0,14,6,0,1,0,0,0,0,1,2,0x00000000000000000000000000000000
17,1,0,15,7,0,1,0,0,0,0,1,2,0x00000000000000000000000000000000
17,1,0,16,8,0,1,0,0,0,0,1,2,0x00000000000000000000000000000000
17,1,0,17,9,0,1,0,0,0,0,1,2,0x00000000000000000000000000000000
17,1,0,18,10,0,1,0,0,0,0,1,2,0x00000000000000000000000000000000
17,1,0,19,11,0,1,0,0,0,0,1,2,0x00000000000000000000000000000000
17,1,0,20,12,0,1,0,0,0,0,1,2,0x00000000000000000000000000000000
17,1,0,21,13,0,1,0,0,0,0,1,2,0x00000000000000000000000000000000
17,1,0,22,14,0,1,0,0,0,0,1,2,0x00000000000000000000000000000000
17,1,0,23,15,0,1,0,0,0,0,1,2,0x00000000000000000000000000000000
17,1,0,24,0,1,0,0,0,0,0,1,2,0x00000000000000000000000000000000
17,1,0,25,1,1,0,0,0,0,0,1,2,0x00000000000000000000000000000000
17,1,0,26,2,1,0,0,0,0,0,1,2,0x00000000000000000000000000000000
17,1,0,27,3,1,0,0,0,0,0,1,2,0x00000000000000000000000000000000
17,1,0,28,4,1,0,0,0,0,0,1,2,0x00000000000000000000000000000000
17,1,0,29,5,1,0,0,0,0,0,1,2,0x00000000000000000000000000000000
17,1,0,30,6,1,0,0,0,0,0,1,2,0x00000000000000000000000000000000
17,1,0,31,7,1,0,0,0,0,0,1,2,0x00000000000000000000000000000000
17,1,0,32,0,0,1,0,0,0,1,1,2,0x00000000000000000000000000000000
17,1,0,33,1,0,1,0,0,0,1,1,2,0x059041502989aac631ee38868106a5cf
17,1,0,34,2,0,1,0,0,0,1,1,2,0x57bc76df26ff4d35777af9f016854e2c
17,1,0,35,3,0,1,0,0,0,1,1,2,0xd6d9862033c812e8e89b47017a29b556
17,1,0,36,4,0,1,0,0,0,1,1,2,0x00000000000000000000000000000000
17,1,0,37,5,0,1,0,0,0,1,1,2,0x0104af329bcb6404a98c65ebdae512fe
17,1,0,38,6,0,1,0,0,0,1,1,2,0xd0df09ff0452a07048bfcece96c8c0f5
17,1,0,39,7,0,1,0,0,0,1,1,2,0x337cdbbedde57102c9b4a2c2d62fb04c
17,1,0,40,8,0,1,0,0,0,1,1,2,0x00000000000000000000000000000000
17,1,0,41,9,0,1,0,0,0,1,1,2,0x0158647ec109b21ff47a937ddd8599bf
17,1,0,42,10,0,1,0,0,0,1,1,2,0xb802929f22a2d6a1c4ca3c188af42e1f
17,1,0,43,11,0,1,0,0,0,1,1,2,0x650daab816e1ba0e7001f31641284da5
17,1,0,44,12,0,1,0,0,0,1,1,2,0x00000000000000000000000000000000
17,1,0,45,13,0,1,0,0,0,1,1,2,0x18596e430dbd700b0a662e8e2b6359c7
17,1,0,46,14,0,1,0,0,0,1,1,2,0xb32a6699651ea9d5916ca8b264f30de8
17,1,0,47,15,0,1,0,0,0,1,1,2,0x5472b32ac1728de03e9f51fe14a42e59
17,0,1,0,0,0,0,0,0,0,0,1,2,0
17,0,1,1,1,0,0,0,0,0,0,1,2,1
18,1,0,0,0,1,0,0,0,0,0,0,2,0x00000000000000000000000000000000
18,1,0,1,1,1,0,0,0,0,0,0,2,0x00000000000000000000000000000000
18,1,0,2,2,1,0,0,0,0,0,0,2,0x00000000000000000000000000000000
18,1,0,3,3,1,0,0,0,0,0,0,2,0x00000000000000000000000000000000
18,1,0,4,4,1,0,0,0,0,0,0,2,0x00000000000000000000000000000000
18,1,0,5,5,1,0,0,0,0,0,0,2,0x00000000000000000000000000000000
18,1,0,6,6,1,0,0,0,0,0,0,2,0x00000000000000000000000000000000
18,1,0,7,7,1,0,0,0,0,0,0,2,0x00000000000000000000000000000000
18,1,0,8,0,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
18,1,0,9,1,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
18,1,0,10,2,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
18,1,0,11,3,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
18,1,0,12,4,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
18,1,0,13,5,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
18,1,0,14,6,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
18,1,0,15,7,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
18,1,0,16,8,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
18,1,0,17,9,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
18,1,0,18,10,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
18,1,0,19,11,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
18,1,0,20,12,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
18,1,0,21,13,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
18,1,0,22,14,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
18,1,0,23,15,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
18,1,0,24,0,1,0,0,0,0,0,0,2,0x00000000000000000000000000000000
18,1,0,25,1,1,0,0,0,0,0,0,2,0x00000000000000000000000000000000
18,1,0,26,2,1,0,0,0,0,0,0,2,0x00000000000000000000000000000000
18,1,0,27,3,1,0,0,0,0,0,0,2,0x00000000000000000000000000000000
18,1,0,28,4,1,0,0,0,0,0,0,2,0x00000000000000000000000000000000
18,1,0,29,5,1,0,0,0,0,0,0,2,0x00000000000000000000000000000000
18,1,0,30,6,1,0,0,0,0,0,0,2,0x00000000000000000000000000000000
18,1,0,31,7,1,0,0,0,0,0,0,2,0x00000000000000000000000000000000
18,1,0,32,0,0,1,0,0,0,1,0,2,0x00000000000000000000000000000000
18,1,0,33,1,0,1,0,0,0,1,0,2,0x08ae5f8cec8ec63d2a6f5f28ff798e7f
18,1,0,34,2,0,1,0,0,0,1,0,2,0x467437440cc4212e0f7832d1a0317648
18,1,0,35,3,0,1,0,0,0,1,0,2,0x7ba4a245a25f645ac542dd2cc36fe77d
18,1,0,36,4,0,1,0,0,0,1,0,2,0x00000000000000000000000000000000
18,1,0,37,5,0,1,0,0,0,1,0,2,0x1253f3de2aa8a6cf7dff2b60c4be5683
18,1,0,38,6,0,1,0,0,0,1,0,2,0x8a7432d93a6dcc740779259b7eaa156a
18,1,0,39,7,0,1,0,0,0,1,0,2,0xb6236872ad5528b4763af250fdb5fe56
18,1,0,40,8,0,1,0,0,0,1,0,2,0x00000000000000000000000000000000
18,1,0,41,9,0,1,0,0,0,1,0,2,0x02ec9c9484df0f31ecfdf739d0c68a24
18,1,0,42,10,0,1,0,0,0,1,0,2,0x16ce0627ffa3679edbafd0b9e775bc0a
18,1,0,43,11,0,1,0,0,0,1,0,2,0xbe2cd2192ca3b8ac9cab02002e141911
18,1,0,44,12,0,1,0,0,0,1,0,2,0x00000000000000000000000000000000
18,1,0,45,13,0,1,0,0,0,1,0,2,0x0a8c54c433f514dbd0fde488478ab7b0
18,1,0,46,14,0,1,0,0,0,1,0,2,0x1132a5eda53e1fa0c9dd8d039c795f83
18,1,0,47,15,0,1,0,0,0,1,0,2,0xcb5dcb6d003acba05e34be1826a547f2
18,0,1,0,0,0,0,0,0,0,0,0,2,0
18,0,1,1,1,0,0,0,0,0,0,0,2,0
19,1,0,0,0,1,0,0,0,0,0,0,2,0x00000000000000000000000000000000
19,1,0,1,1,1,0,0,0,0,0,0,2,0x00000000000000000000000000000000
19,1,0,2,2,1,0,0,0,0,0,0,2,0x00000000000000000000000000000000
19,1,0,3,3,1,0,0,0,0,0,0,2,0x00000000000000000000000000000000
19,1,0,4,4,1,0,0,0,0,0,0,2,0x00000000000000000000000000000000
19,1,0,5,5,1,0,0,0,0,0,0,2,0x00000000000000000000000000000000
19,1,0,6,6,1,0,0,0,0,0,0,2,0x00000000000000000000000000000000
19,1,0,7,7,1,0,0,0,0,0,0,2,0x00000000000000000000000000000000
19,1,0,8,0,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
19,1,0,9,1,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
19,1,0,10,2,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
19,1,0,11,3,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
19,1,0,12,4,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
19,1,0,13,5,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
19,1,0,14,6,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
19,1,0,15,7,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
19,1,0,16,8,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
19,1,0,17,9,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
19,1,0,18,10,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
19,1,0,19,11,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
19,1,0,20,12,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
19,1,0,21,13,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
19,1,0,22,14,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
19,1,0,23,15,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
19,1,0,24,0,1,0,0,0,0,0,0,2,0x00000000000000000000000000000000
19,1,0,25,1,1,0,0,0,0,0,0,2,0x00000000000000000000000000000000
19,1,0,26,2,1,0,0,0,0,0,0,2,0x00000000000000000000000000000000
19,1,0,27,3,1,0,0,0,0,0,0,2,0x00000000000000000000000000000000
19,1,0,28,4,1,0,0,0,0,0,0,2,0x00000000000000000000000000000000
19,1,0,29,5,1,0,0,0,0,0,0,2,0x00000000000000000000000000000000
19,1,0,30,6,1,0,0,0,0,0,0,2,0x00000000000000000000000000000000
19,1,0,31,7,1,0,0,0,0,0,0,2,0x00000000000000000000000000000000
19,1,0,32,0,0,1,0,0,0,1,0,2,0x00000000000000000000000000000000
19,1,0,33,1,0,1,0,0,0,1,0,2,0x125171292f50ad08cb113d4ef2edad1f
19,1,0,34,2,0,1,0,0,0,1,0,2,0xc130a568b9207d75b3560c3747be3854
19,1,0,35,3,0,1,0,0,0,1,0,2,0x9a7a0f98a540318e0166947df6366dd0
19,1,0,36,4,0,1,0,0,0,1,0,2,0x00000000000000000000000000000000
19,1,0,37,5,0,1,0,0,0,1,0,2,0x165f77d7136b996e055f9f410ef7c917
19,1,0,38,6,0,1,0,0,0,1,0,2,0x250dd3825a5e556c4b068b4a1985ad44
19,1,0,39,7,0,1,0,0,0,1,0,2,0x55ce61a6a4189f10c6a36500bf64d965
19,1,0,40,8,0,1,0,0,0,1,0,2,0x00000000000000000000000000000000
19,1,0,41,9,0,1,0,0,0,1,0,2,0x12840006931588932b778f33741f9153
19,1,0,42,10,0,1,0,0,0,1,0,2,0xb4285c6acfb00a01770c0150de86733b
19,1,0,43,11,0,1,0,0,0,1,0,2,0x780b7ebcc0c1e30a340785f3d8dc0028
19,1,0,44,12,0,1,0,0,0,1,0,2,0x00000000000000000000000000000000
19,1,0,45,13,0,1,0,0,0,1,0,2,0x094c75e9a7f05be20c82b087e08728d8
19,1,0,46,14,0,1,0,0,0,1,0,2,0x40ed7b9d137e20f8be47ab64f2f44d31
19,1,0,47,15,0,1,0,0,0,1,0,2,0x4f54eff6200b54261fd962160040df9f
19,0,1,0,0,0,0,0,0,0,0,0,2,0
19,0,1,1,1,0,0,0,0,0,0,0,2,0
20,1,0,0,0,1,0,0,0,0,0,1,2,0x00000000000000000000000000000000
20,1,0,1,1,1,0,0,0,0,0,1,2,0x00000000000000000000000000000000
20,1,0,2,2,1,0,0,0,0,0,1,2,0x00000000000000000000000000000000
20,1,0,3,3,1,0,0,0,0,0,1,2,0x00000000000000000000000000000000
20,1,0,4,4,1,0,0,0,0,0,1,2,0x00000000000000000000000000000000
20,1,0,5,5,1,0,0,0,0,0,1,2,0x00000000000000000000000000000000
20,1,0,6,6,1,0,0,0,0,0,1,2,0x00000000000000000000000000000000
20,1,0,7,7,1,0,0,0,0,0,1,2,0x00000000000000000000000000000000
20,1,0,8,0,0,1,0,0,0,0,1,2,0x00000000000000000000000000000000
20,1,0,9,1,0,1,0,0,0,0,1,2,0x00000000000000000000000000000000
20,1,0,10,2,0,1,0,0,0,0,1,2,0x00000000000000000000000000000000
20,1,0,11,3,0,1,0,0,0,0,1,2,0x00000000000000000000000000000000
20,1,0,12,4,0,1,0,0,0,0,1,2,0x00000000000000000000000000000000
20,1,0,13,5,0,1,0,0,0,0,1,2,0x00000000000000000000000000000000
20,1,0,14,6,0,1,0,0,0,0,1,2,0x00000000000000000000000000000000
20,1,0,15,7,0,1,0,0,0,0,1,2,0x00000000000000000000000000000000
20,1,0,16,8,0,1,0,0,0,0,1,2,0x00000000000000000000000000000000
20,1,0,17,9,0,1,0,0,0,0,1,2,0x00000000000000000000000000000000
20,1,0,18,10,0,1,0,0,0,0,1,2,0x00000000000000000000000000000000
20,1,0,19,11,0,1,0,0,0,0,1,2,0x00000000000000000000000000000000
20,1,0,20,12,0,1,0,0,0,0,1,2,0x00000000000000000000000000000000
20,1,0,21,13,0,1,0,0,0,0,1,2,0x00000000000000000000000000000000
