ID,DATA_G2_MSM,RSLT_G2_MSM,INDEX,CT,IS_FIRST_INPUT,IS_SECOND_INPUT,CIRCUIT_SELECTOR_G2_MSM,CIRCUIT_SELECTOR_G2_MEMBERSHIP,LIMB
29,1,0,29,11,1,0,0,0,0xdea7d5b89e777265d6aacb2358e22c57
29,1,0,30,12,1,0,0,0,0x00000000000000000000000000000000
29,1,0,31,13,1,0,0,0,0x11a6ad19c46ecabe8790940b9f18c5e4
29,1,0,32,14,1,0,0,0,0x30c7d01b1062ac2937a2ae94c647587e
29,1,0,33,15,1,0,0,0,0xb8449b956b3fa4990eb7fcf1a71a51db
29,1,0,34,0,0,1,0,0,0x0de842496419098c20da7da4e4e1f943
29,1,0,35,1,0,1,0,0,0xf195e7e1253414f5b0559589c8304d35
29,0,1,0,0,0,0,0,0,0x00000000000000000000000000000000
29,0,1,1,1,0,0,0,0,0x00000000000000000000000000000000
29,0,1,2,2,0,0,0,0,0x00000000000000000000000000000000
29,0,1,3,3,0,0,0,0,0x00000000000000000000000000000000
29,0,1,4,4,0,0,0,0,0x00000000000000000000000000000000
29,0,1,5,5,0,0,0,0,0x00000000000000000000000000000000
29,0,1,6,6,0,0,0,0,0x00000000000000000000000000000000
29,0,1,7,7,0,0,0,0,0x00000000000000000000000000000000
29,0,1,8,8,0,0,0,0,0x00000000000000000000000000000000
29,0,1,9,9,0,0,0,0,0x00000000000000000000000000000000
29,0,1,10,10,0,0,0,0,0x00000000000000000000000000000000
29,0,1,11,11,0,0,0,0,0x00000000000000000000000000000000
29,0,1,12,12,0,0,0,0,0x00000000000000000000000000000000
29,0,1,13,13,0,0,0,0,0x00000000000000000000000000000000
29,0,1,14,14,0,0,0,0,0x00000000000000000000000000000000
29,0,1,15,15,0,0,0,0,0x00000000000000000000000000000000
30,1,0,0,0,1,0,0,1,0x00000000000000000000000000000000
30,1,0,1,1,1,0,0,1,0x0c8272ddd06ddc78e6d9c3ef504d00d2
30,1,0,2,2,1,0,0,1,0x30a12bf92c203adf81fe5018c67f86a0
30,1,0,3,3,1,0,0,1,0x8675f1b385288ef38b37723c933ab2fd
30,1,0,4,4,1,0,0,1,0x00000000000000000000000000000000
30,1,0,5,5,1,0,0,1,0x04ec2fc37617847e6eabbb81c7656247
30,1,0,6,6,1,0,0,1,0x196c9a8842f8824ba42257ccba3f2cc2
30,1,0,7,7,1,0,0,1,0x651e06bbeda3b6c94dd9eb7633401eea
30,1,0,8,8,1,0,0,1,0x00000000000000000000000000000000
30,1,0,9,9,1,0,0,1,0x153fc95ab2a3810d1b9a2902a5e0b344
30,1,0,10,10,1,0,0,1,0xf13252f2a96676f647bc60e44aadc296
30,1,0,11,11,1,0,0,1,0x88fbc5f9c8569f715a5408d1b40d0f0b
30,1,0,12,12,1,0,0,1,0x00000000000000000000000000000000
30,1,0,13,13,1,0,0,1,0x053a56d0a1009037623ee96905b9ccf5
30,1,0,14,14,1,0,0,1,0xef0f400b4d02709a6deea4c7853a2bd0
30,1,0,15,15,1,0,0,1,0xe2630f9cc8192198bad963cdb8260ceb
30,1,0,16,0,0,1,0,0,0x00000000000000000000000000000000
30,1,0,17,1,0,1,0,0,0x00000000000000000000000000000000
30,1,0,18,0,1,0,0,0,0x00000000000000000000000000000000
30,1,0,19,1,1,0,0,0,0x064afd4c6cb5820ba20e296fab7e5872
30,1,0,20,2,1,0,0,0,0xbd77043446d706ae5547d00805db5d5f
30,1,0,21,3,1,0,0,0,0x3b7073f1759e7bef1d4ded5f978842a7
30,1,0,22,4,1,0,0,0,0x00000000000000000000000000000000
30,1,0,23,5,1,0,0,0,0x0f5fb83568c4093034732a2d3816689e
30,1,0,24,6,1,0,0,0,0xc7c3b8beefdaa632b56e96c64cd00164
30,1,0,25,7,1,0,0,0,0xf388d7f9c81bbc67d53cb09b222c2a39
30,1,0,26,8,1,0,0,0,0x00000000000000000000000000000000
30,1,0,27,9,1,0,0,0,0x127568da8b47c737f3d0af4bd2c109f8
30,1,0,28,10,1,0,0,0,0x70e04cc5e12827167c6d3f4b8f4b0986
30,1,0,29,11,1,0,0,0,0xb4b6f018252488151dcbdb57d98929f4
30,1,0,30,12,1,0,0,0,0x00000000000000000000000000000000
30,1,0,31,13,1,0,0,0,0x0557136930bcd96bcab536f5ea3736dd
30,1,0,32,14,1,0,0,0,0x9db15bbb12aed78663372e7651523eb7
30,1,0,33,15,1,0,0,0,0x3659cae8a5bc85beff9f951d37f03f18
30,1,0,34,0,0,1,0,0,0x5f9c7daeb9fde4682ec99f6d451c916a
30,1,0,35,1,0,1,0,0,0x0b44ef21e98d80afc3d85b44de1b3916
30,0,1,0,0,0,0,0,0,0x00000000000000000000000000000000
30,0,1,1,1,0,0,0,0,0x00000000000000000000000000000000
30,0,1,2,2,0,0,0,0,0x00000000000000000000000000000000
30,0,1,3,3,0,0,0,0,0x00000000000000000000000000000000
30,0,1,4,4,0,0,0,0,0x00000000000000000000000000000000
30,0,1,5,5,0,0,0,0,0x00000000000000000000000000000000
30,0,1,6,6,0,0,0,0,0x00000000000000000000000000000000
30,0,1,7,7,0,0,0,0,0x00000000000000000000000000000000
30,0,1,8,8,0,0,0,0,0x00000000000000000000000000000000
30,0,1,9,9,0,0,0,0,0x00000000000000000000000000000000
30,0,1,10,10,0,0,0,0,0x00000000000000000000000000000000
30,0,1,11,11,0,0,0,0,0x00000000000000000000000000000000
30,0,1,12,12,0,0,0,0,0x00000000000000000000000000000000
30,0,1,13,13,0,0,0,0,0x00000000000000000000000000000000
30,0,1,14,14,0,0,0,0,0x00000000000000000000000000000000
30,0,1,15,15,0,0,0,0,0x00000000000000000000000000000000
31,1,0,0,0,1,0,0,1,0x00000000000000000000000000000000
31,1,0,1,1,1,0,0,1,0x02b8ab76f0499de84b988a33afd373ea
31,1,0,2,2,1,0,0,1,0xeeae136742ad27733901d3a8d7b38956
31,1,0,3,3,1,0,0,1,0x1520dce427ada0a8810b9b79a4b303cb
31,1,0,4,4,1,0,0,1,0x00000000000000000000000000000000
31,1,0,5,5,1,0,0,1,0x08d76ff5cbc1b0bffe882467122fa326
31,1,0,6,6,1,0,0,1,0x9be2732e54ae768f4c277ceb32097910
31,1,0,7,7,1,0,0,1,0xedd3233685fe3c31044b25fb5738b156
31,1,0,8,8,1,0,0,1,0x00000000000000000000000000000000
31,1,0,9,9,1,0,0,1,0x00b0c87818ac02b5cb269f7e2925522a
31,1,0,10,10,1,0,0,1,0x35141e3aed679e49897a66402c99a9dc
31,1,0,11,11,1,0,0,1,0x0494b4257a1526249b775cf23cfc88e3
31,1,0,12,12,1,0,0,1,0x00000000000000000000000000000000
31,1,0,13,13,1,0,0,1,0x1766916b648f959b5b754811caf6d7f7
31,1,0,14,14,1,0,0,1,0x6349ef5cf967e12200f1808449a202a5
31,1,0,15,15,1,0,0,1,0x18274196088c453ad049c1739dd53432
31,1,0,16,0,0,1,0,0,0x00000000000000000000000000000000
31,1,0,17,1,0,1,0,0,0x00000000000000000000000000000000
31,1,0,18,0,1,0,0,0,0x00000000000000000000000000000000
31,1,0,19,1,1,0,0,0,0x0450e6849b31d32bf0cd0755c80ee2d5
31,1,0,20,2,1,0,0,0,0xdb9e23ef2da1a0713acbabcbdd182d74
31,1,0,21,3,1,0,0,0,0xfbd096161f588e39c86c607b9823d895
31,1,0,22,4,1,0,0,0,0x00000000000000000000000000000000
31,1,0,23,5,1,0,0,0,0x13bec3ba7cacac6daed67f51f6c3d661
31,1,0,24,6,1,0,0,0,0xcd1ab01e38c46f42b9ed3669164a3e6e
31,1,0,25,7,1,0,0,0,0x8cf762917deb2b171ef7b7d2220b9706
31,1,0,26,8,1,0,0,0,0x00000000000000000000000000000000
31,1,0,27,9,1,0,0,0,0x0e07fe5bd7a027f90f4086245a86b426
31,1,0,28,10,1,0,0,0,0x821e968c6eafe0d6d31f2fe2047a1c71
31,1,0,29,11,1,0,0,0,0x2151e4db9b8f1f18cedf713cf9dbc6e2
31,1,0,30,12,1,0,0,0,0x00000000000000000000000000000000
31,1,0,31,13,1,0,0,0,0x18b08f6c187aa766a3b6225ef11c7032
31,1,0,32,14,1,0,0,0,0x86b1f3245a4265e180313f9abc021826
31,1,0,33,15,1,0,0,0,0x5f3896aaeab1d1bf72afc91d9277c187
31,1,0,34,0,0,1,0,0,0x2b96457a7a4999663456245758d0e0da
31,1,0,35,1,0,1,0,0,0x2404ed2906676c1a65d8c7ca8a7566a3
31,0,1,0,0,0,0,0,0,0x00000000000000000000000000000000
31,0,1,1,1,0,0,0,0,0x00000000000000000000000000000000
31,0,1,2,2,0,0,0,0,0x00000000000000000000000000000000
31,0,1,3,3,0,0,0,0,0x00000000000000000000000000000000
31,0,1,4,4,0,0,0,0,0x00000000000000000000000000000000
31,0,1,5,5,0,0,0,0,0x00000000000000000000000000000000
31,0,1,6,6,0,0,0,0,0x00000000000000000000000000000000
31,0,1,7,7,0,0,0,0,0x00000000000000000000000000000000
31,0,1,8,8,0,0,0,0,0x00000000000000000000000000000000
31,0,1,9,9,0,0,0,0,0x00000000000000000000000000000000
31,0,1,10,10,0,0,0,0,0x00000000000000000000000000000000
31,0,1,11,11,0,0,0,0,0x00000000000000000000000000000000
31,0,1,12,12,0,0,0,0,0x00000000000000000000000000000000
31,0,1,13,13,0,0,0,0,0x00000000000000000000000000000000
31,0,1,14,14,0,0,0,0,0x00000000000000000000000000000000
31,0,1,15,15,0,0,0,0,0x00000000000000000000000000000000
32,1,0,0,0,1,0,0,1,0x00000000000000000000000000000000
32,1,0,1,1,1,0,0,1,0x04a8d7e735c9b32dc1d2c4c5838b9289
32,1,0,2,2,1,0,0,1,0xf00638a55488e6a3fc3b522ddee18332
32,1,0,3,3,1,0,0,1,0xc0cbeb19c2e581339042b503bfd3ae4b
32,1,0,4,4,1,0,0,1,0x00000000000000000000000000000000
32,1,0,5,5,1,0,0,1,0x09f0110ee171c35e3ca89d089b415017
32,1,0,6,6,1,0,0,1,0xd02865d13748d01e08e0d09a2853206a
32,1,0,7,7,1,0,0,1,0xc23513789da256b0462ad6d45957a01c
32,1,0,8,8,1,0,0,1,0x00000000000000000000000000000000
32,1,0,9,9,1,0,0,1,0x0612c3a0428408e4b123e4b7ab1ed035
32,1,0,10,10,1,0,0,1,0x5aafd2f1327944cf675c771a115d3ae3
32,1,0,11,11,1,0,0,1,0x27ad9395e9830286fcd0e145bffb0bb1
32,1,0,12,12,1,0,0,1,0x00000000000000000000000000000000
32,1,0,13,13,1,0,0,1,0x110636f82c96a60fe6b65c89cfcfc1d7
32,1,0,14,14,1,0,0,1,0x6e09e56c8560f5de2fc973e0f4d727fe
32,1,0,15,15,1,0,0,1,0x3ad5c390c051474969bb145ca2e3dd4c
32,1,0,16,0,0,1,0,0,0x00000000000000000000000000000000
32,1,0,17,1,0,1,0,0,0x00000000000000000000000000000000
32,1,0,18,0,1,0,0,0,0x00000000000000000000000000000000
32,1,0,19,1,1,0,0,0,0x00000000000000000000000000000000
32,1,0,20,2,1,0,0,0,0x00000000000000000000000000000000
32,1,0,21,3,1,0,0,0,0x00000000000000000000000000000000
32,1,0,22,4,1,0,0,0,0x00000000000000000000000000000000
32,1,0,23,5,1,0,0,0,0x00000000000000000000000000000000
32,1,0,24,6,1,0,0,0,0x00000000000000000000000000000000
32,1,0,25,7,1,0,0,0,0x00000000000000000000000000000000
32,1,0,26,8,1,0,0,0,0x00000000000000000000000000000000
32,1,0,27,9,1,0,0,0,0x00000000000000000000000000000000
32,1,0,28,10,1,0,0,0,0x00000000000000000000000000000000
32,1,0,29,11,1,0,0,0,0x00000000000000000000000000000000
32,1,0,30,12,1,0,0,0,0x00000000000000000000000000000000
32,1,0,31,13,1,0,0,0,0x00000000000000000000000000000000
32,1,0,32,14,1,0,0,0,0x00000000000000000000000000000000
32,1,0,33,15,1,0,0,0,0x00000000000000000000000000000000
32,1,0,34,0,0,1,0,0,0x7df30c493f3a9b3d46c70737b05ae1b6
32,1,0,35,1,0,1,0,0,0x0f3815461baf082b7fa51f55fe66aa4e
32,0,1,0,0,0,0,0,0,0x00000000000000000000000000000000
32,0,1,1,1,0,0,0,0,0x00000000000000000000000000000000
32,0,1,2,2,0,0,0,0,0x00000000000000000000000000000000
32,0,1,3,3,0,0,0,0,0x00000000000000000000000000000000
32,0,1,4,4,0,0,0,0,0x00000000000000000000000000000000
32,0,1,5,5,0,0,0,0,0x00000000000000000000000000000000
32,0,1,6,6,0,0,0,0,0x00000000000000000000000000000000
32,0,1,7,7,0,0,0,0,0x00000000000000000000000000000000
32,0,1,8,8,0,0,0,0,0x00000000000000000000000000000000
32,0,1,9,9,0,0,0,0,0x00000000000000000000000000000000
32,0,1,10,10,0,0,0,0,0x00000000000000000000000000000000
32,0,1,11,11,0,0,0,0,0x00000000000000000000000000000000
32,0,1,12,12,0,0,0,0,0x00000000000000000000000000000000
32,0,1,13,13,0,0,0,0,0x00000000000000000000000000000000
32,0,1,14,14,0,0,0,0,0x00000000000000000000000000000000
32,0,1,15,15,0,0,0,0,0x00000000000000000000000000000000
33,1,0,0,0,1,0,0,1,0x00000000000000000000000000000000
33,1,0,1,1,1,0,0,1,0x0221a3b2951d13d6bcc10f72fc4fc004
33,1,0,2,2,1,0,0,1,0x80e1c5fe2c0b21da77f566730768c568
33,1,0,3,3,1,0,0,1,0xbc38966e0352dff2b8e38ea25a185619
33,1,0,4,4,1,0,0,1,0x00000000000000000000000000000000
33,1,0,5,5,1,0,0,1,0x1596a149ac0e9c242e79688ca3ec69f0
33,1,0,6,6,1,0,0,1,0x494b7687662232e2299f247875dfda9a
33,1,0,7,7,1,0,0,1,0x4017d6c0879d4b01783cb6d5abe3838f
33,1,0,8,8,1,0,0,1,0x00000000000000000000000000000000
33,1,0,9,9,1,0,0,1,0x140e94cf8b93f09a4bad3cc05cb84215
33,1,0,10,10,1,0,0,1,0x34ac7fe21133b49972598d9c7ee8937a
33,1,0,11,11,1,0,0,1,0x45ee7a598547fbda30714c27edd00fcb
33,1,0,12,12,1,0,0,1,0x00000000000000000000000000000000
33,1,0,13,13,1,0,0,1,0x0367b24c013c22c9383423a84db910a0
33,1,0,14,14,1,0,0,1,0x57a10d9a3b266ab7d4015fd31d28c648
33,1,0,15,15,1,0,0,1,0xc9f574dbcfa7ea141712f0a1017f23ff
33,1,0,16,0,0,1,0,0,0x00000000000000000000000000000000
33,1,0,17,1,0,1,0,0,0x00000000000000000000000000000000
33,1,0,18,0,1,0,0,0,0x00000000000000000000000000000000
33,1,0,19,1,1,0,0,0,0x0fbcc10f596555aa9e24c100b6f03e5e
33,1,0,20,2,1,0,0,0,0x0abb78b1df66bd746b9e25619ed39850
33,1,0,21,3,1,0,0,0,0x8ea4979f34b99d295cd43d7f21077f6a
33,1,0,22,4,1,0,0,0,0x00000000000000000000000000000000
33,1,0,23,5,1,0,0,0,0x0fafce91572b35806673dc59a364cfce
33,1,0,24,6,1,0,0,0,0xc548d855f156cec9582c2995843fdf35
33,1,0,25,7,1,0,0,0,0x075e7723179560c57eb36c229afe8609
33,1,0,26,8,1,0,0,0,0x00000000000000000000000000000000
33,1,0,27,9,1,0,0,0,0x135cd3f3834c7dceb5ff56e1b658de25
33,1,0,28,10,1,0,0,0,0x386485900197423b8d7c1bd603314e5b
33,1,0,29,11,1,0,0,0,0x0fb02389756c0e2c689db391fb12fc30
33,1,0,30,12,1,0,0,0,0x00000000000000000000000000000000
33,1,0,31,13,1,0,0,0,0x10aadd539c043f65117a125cb5abaa5d
33,1,0,32,14,1,0,0,0,0x3a55ed4047ab846033dfc649d8f245ae
33,1,0,33,15,1,0,0,0,0x72e77ae44261bd2c9d87bd6e02fb0f79
33,1,0,34,0,0,1,0,0,0x75226b5779dc1481640952c7feb8c1e2
33,1,0,35,1,0,1,0,0,0x6ff1bc4dab2162e4a62b626c77271616
33,0,1,0,0,0,0,0,0,0x00000000000000000000000000000000
33,0,1,1,1,0,0,0,0,0x00000000000000000000000000000000
33,0,1,2,2,0,0,0,0,0x00000000000000000000000000000000
33,0,1,3,3,0,0,0,0,0x00000000000000000000000000000000
33,0,1,4,4,0,0,0,0,0x00000000000000000000000000000000
33,0,1,5,5,0,0,0,0,0x00000000000000000000000000000000
33,0,1,6,6,0,0,0,0,0x00000000000000000000000000000000
33,0,1,7,7,0,0,0,0,0x00000000000000000000000000000000
33,0,1,8,8,0,0,0,0,0x00000000000000000000000000000000
33,0,1,9,9,0,0,0,0,0x00000000000000000000000000000000
33,0,1,10,10,0,0,0,0,0x00000000000000000000000000000000
33,0,1,11,11,0,0,0,0,0x00000000000000000000000000000000
33,0,1,12,12,0,0,0,0,0x00000000000000000000000000000000
33,0,1,13,13,0,0,0,0,0x00000000000000000000000000000000
33,0,1,14,14,0,0,0,0,0x00000000000000000000000000000000
33,0,1,15,15,0,0,0,0,0x00000000000000000000000000000000
34,1,0,0,0,1,0,0,1,0x00000000000000000000000000000000
34,1,0,1,1,1,0,0,1,0x1641f3b43f2594070cd436532c8b777b
34,1,0,2,2,1,0,0,1,0xe504f176d16e05b4b4c10250828ba1eb
34,1,0,3,3,1,0,0,1,0x869d91570a6e97c6f67316a5526f6490
34,1,0,4,4,1,0,0,1,0x00000000000000000000000000000000
34,1,0,5,5,1,0,0,1,0x17f5d39bb2f1262546803758b7ab1d4f
34,1,0,6,6,1,0,0,1,0x130dd560c77f43a91052886d050c3aea
34,1,0,7,7,1,0,0,1,0x6c8137163826abc3d5cf691fb6bad337
34,1,0,8,8,1,0,0,1,0x00000000000000000000000000000000
34,1,0,9,9,1,0,0,1,0x120c3fbe4f23e6dc199b89833dbddfc5
34,1,0,10,10,1,0,0,1,0xa5b8ee966a4fb4a97f0c3688f62f6991
34,1,0,11,11,1,0,0,1,0x91e41b3cf7a36fa509b6aa5b4520ea66
34,1,0,12,12,1,0,0,1,0x00000000000000000000000000000000
34,1,0,13,13,1,0,0,1,0x0f7d9857a30da0eec87b04d268f92f52
34,1,0,14,14,1,0,0,1,0xcca61f123f1d0820c97f1e2f55b3db7b
34,1,0,15,15,1,0,0,1,0x0302cb07bffdd0a40a4a223d2fe43411
34,1,0,16,0,0,1,0,0,0x00000000000000000000000000000000
34,1,0,17,1,0,1,0,0,0x00000000000000000000000000000000
34,1,0,18,0,1,0,0,0,0x00000000000000000000000000000000
34,1,0,19,1,1,0,0,0,0x09d1cb4652edb70cc7a52ded7efdfc16
34,1,0,20,2,1,0,0,0,0x98f55c7140c4a071937824b09301ccb0
34,1,0,21,3,1,0,0,0,0x787afc1e0f910b458e39b2d1c16a5429
34,1,0,22,4,1,0,0,0,0x00000000000000000000000000000000
34,1,0,23,5,1,0,0,0,0x11fa21eed5aa8adcb16226365e66a401
34,1,0,24,6,1,0,0,0,0x9d81838d52b9c68d103eaa78abc8655b
34,1,0,25,7,1,0,0,0,0xbee8d25b0e4a4269ac6ad6b8ac24800c
34,1,0,26,8,1,0,0,0,0x00000000000000000000000000000000
34,1,0,27,9,1,0,0,0,0x122328312997c862f060931b70dad485
34,1,0,28,10,1,0,0,0,0xc037ffdf8a39bc6c3d738c2e2c45372e
34,1,0,29,11,1,0,0,0,0x0f4da81a029b50c4a029b59f06568362
34,1,0,30,12,1,0,0,0,0x00000000000000000000000000000000
34,1,0,31,13,1,0,0,0,0x0bffecd6d49ca65d82fb250630a0c556
34,1,0,32,14,1,0,0,0,0xd34cb06420d11deb63bed71a4a4f9982
34,1,0,33,15,1,0,0,0,0x35fad8aa944a7fc57006b2fa1f1f585a
34,1,0,34,0,0,1,0,0,0x7dbe5ff477fd61cdb48f704ddcf2101e
34,1,0,35,1,0,1,0,0,0xf549c5c4972e250185fd85af0cfb20c3
34,0,1,0,0,0,0,0,0,0x00000000000000000000000000000000
34,0,1,1,1,0,0,0,0,0x00000000000000000000000000000000
34,0,1,2,2,0,0,0,0,0x00000000000000000000000000000000
34,0,1,3,3,0,0,0,0,0x00000000000000000000000000000000
34,0,1,4,4,0,0,0,0,0x00000000000000000000000000000000
34,0,1,5,5,0,0,0,0,0x00000000000000000000000000000000
34,0,1,6,6,0,0,0,0,0x00000000000000000000000000000000
34,0,1,7,7,0,0,0,0,0x00000000000000000000000000000000
34,0,1,8,8,0,0,0,0,0x00000000000000000000000000000000
34,0,1,9,9,0,0,0,0,0x00000000000000000000000000000000
34,0,1,10,10,0,0,0,0,0x00000000000000000000000000000000
34,0,1,11,11,0,0,0,0,0x00000000000000000000000000000000
34,0,1,12,12,0,0,0,0,0x00000000000000000000000000000000
34,0,1,13,13,0,0,0,0,0x00000000000000000000000000000000
34,0,1,14,14,0,0,0,0,0x00000000000000000000000000000000
34,0,1,15,15,0,0,0,0,0x00000000000000000000000000000000
35,1,0,0,0,1,0,0,1,0x00000000000000000000000000000000
35,1,0,1,1,1,0,0,1,0x0d4210b56e7107b5638779a9ee3a64f5
35,1,0,2,2,1,0,0,1,0x16dab00e4cd1206354f8c588b15be82f
35,1,0,3,3,1,0,0,1,0x63b4071b9d09f06add340a9f1d992b1d
35,1,0,4,4,1,0,0,1,0x00000000000000000000000000000000
35,1,0,5,5,1,0,0,1,0x1942b963930fc4f8638cd9c8ce8e7350
35,1,0,6,6,1,0,0,1,0x718dd6a6105709bfa82016ce74f855ff
35,1,0,7,7,1,0,0,1,0x241bac27fbc00e4b05864bad832fd271
35,1,0,8,8,1,0,0,1,0x00000000000000000000000000000000
35,1,0,9,9,1,0,0,1,0x06a5fb5efffff3b36857fbd505e43950
35,1,0,10,10,1,0,0,1,0xcdb65df26978c8ceff6f76c40803388b
35,1,0,11,11,1,0,0,1,0xffc801b0a57510481ec66dd3d8f3593c
35,1,0,12,12,1,0,0,1,0x00000000000000000000000000000000
35,1,0,13,13,1,0,0,1,0x01d621fe639b78b967a34dcf425fcd32
35,1,0,14,14,1,0,0,1,0x154b306dc65f4c5f410da4194e2c3435
35,1,0,15,15,1,0,0,1,0xe8c9b2a808be7678acee2bcef8ed410d
35,1,0,16,0,0,1,0,0,0x00000000000000000000000000000000
35,1,0,17,1,0,1,0,0,0x00000000000000000000000000000000
35,1,0,18,0,1,0,0,0,0x00000000000000000000000000000000
35,1,0,19,1,1,0,0,0,0x15cc11a20d0b837b509edb4617fcdc1d
35,1,0,20,2,1,0,0,0,0x880970a50e5ca23099d829439ad9dfe6
35,1,0,21,3,1,0,0,0,0x19120ec79ee59257faf843165612e699
35,1,0,22,4,1,0,0,0,0x00000000000000000000000000000000
35,1,0,23,5,1,0,0,0,0x134d69d57a5b6449980a13fc72874792
35,1,0,24,6,1,0,0,0,0x2587f57ae4843e293e964420c223829c
35,1,0,25,7,1,0,0,0,0x58fd72422849da66f9e5ffb8c6ec04ed
35,1,0,26,8,1,0,0,0,0x00000000000000000000000000000000
35,1,0,27,9,1,0,0,0,0x0d8ee437776c0baa8a5416e3fc025290
35,1,0,28,10,1,0,0,0,0x160d6afae8d9b23e26eedb2785712c3f
35,1,0,29,11,1,0,0,0,0x676177a00372e61ec0bb94f2a14e9dcf
35,1,0,30,12,1,0,0,0,0x00000000000000000000000000000000
35,1,0,31,13,1,0,0,0,0x0a5222de834d70a9d1cf42e031119fe3
35,1,0,32,14,1,0,0,0,0x5ec9566a55bcca21287ee1bf0cb08f2a
35,1,0,33,15,1,0,0,0,0x92cc5b719d7c1bf43eae859244e5ae3a
35,1,0,34,0,0,1,0,0,0x7f4cb78f907fd7b926ee1da9bf064bc1
35,1,0,35,1,0,1,0,0,0x50274d25447a851db7bbfd4d1f1f0aae
35,0,1,0,0,0,0,0,0,0x00000000000000000000000000000000
35,0,1,1,1,0,0,0,0,0x00000000000000000000000000000000
35,0,1,2,2,0,0,0,0,0x00000000000000000000000000000000
35,0,1,3,3,0,0,0,0,0x00000000000000000000000000000000
35,0,1,4,4,0,0,0,0,0x00000000000000000000000000000000
35,0,1,5,5,0,0,0,0,0x00000000000000000000000000000000
35,0,1,6,6,0,0,0,0,0x00000000000000000000000000000000
35,0,1,7,7,0,0,0,0,0x00000000000000000000000000000000
35,0,1,8,8,0,0,0,0,0x00000000000000000000000000000000
35,0,1,9,9,0,0,0,0,0x00000000000000000000000000000000
35,0,1,10,10,0,0,0,0,0x00000000000000000000000000000000
35,0,1,11,11,0,0,0,0,0x00000000000000000000000000000000
35,0,1,12,12,0,0,0,0,0x00000000000000000000000000000000
35,0,1,13,13,0,0,0,0,0x00000000000000000000000000000000
35,0,1,14,14,0,0,0,0,0x00000000000000000000000000000000
35,0,1,15,15,0,0,0,0,0x00000000000000000000000000000000
36,1,0,0,0,1,0,1,0,0x00000000000000000000000000000000
36,1,0,1,1,1,0,1,0,0x0e20adc500d09bcffff10554039db972
36,1,0,2,2,1,0,1,0,0x44939067996e0b1441e0dd9b777beea5
36,1,0,3,3,1,0,1,0,0xe655bed8fde2aeb26d0b6ada0879cfcd
36,1,0,4,4,1,0,1,0,0x00000000000000000000000000000000
36,1,0,5,5,1,0,1,0,0x03604ea0543e6a6fff29324dac89885b
36,1,0,6,6,1,0,1,0,0xfbcf45dd235eb025ea7c45899c7224d4
36,1,0,7,7,1,0,1,0,0xedb45c80c06fb985d32847a20e799400
36,1,0,8,8,1,0,1,0,0x00000000000000000000000000000000
36,1,0,9,9,1,0,1,0,0x03eb7051cc7e7550eb630a42eb7947a7
36,1,0,10,10,1,0,1,0,0x9bed5f68096b846dc82f617bf944795b
36,1,0,11,11,1,0,1,0,0x3fe8943e9f48af3acbea12bd4a76a0ab
36,1,0,12,12,1,0,1,0,0x00000000000000000000000000000000
36,1,0,13,13,1,0,1,0,0x1739691686f748018e66e158d3cd10d7
36,1,0,14,14,1,0,1,0,0xf066a1ff9ab217d63346220deb5b4728
36,1,0,15,15,1,0,1,0,0x0c6cf784eebfcbf4b25812f2f947238e
36,1,0,16,0,0,1,1,0,0x00000000000000000000000000000000
36,1,0,17,1,0,1,1,0,0x00000000000000000000000000000000
36,1,0,18,0,1,0,1,0,0x00000000000000000000000000000000
36,1,0,19,1,1,0,1,0,0x00000000000000000000000000000000
36,1,0,20,2,1,0,1,0,0x00000000000000000000000000000000
36,1,0,21,3,1,0,1,0,0x00000000000000000000000000000000
36,1,0,22,4,1,0,1,0,0x00000000000000000000000000000000
36,1,0,23,5,1,0,1,0,0x00000000000000000000000000000000
36,1,0,24,6,1,0,1,0,0x00000000000000000000000000000000
36,1,0,25,7,1,0,1,0,0x00000000000000000000000000000000
36,1,0,26,8,1,0,1,0,0x00000000000000000000000000000000
36,1,0,27,9,1,0,1,0,0x00000000000000000000000000000000
36,1,0,28,10,1,0,1,0,0x00000000000000000000000000000000
36,1,0,29,11,1,0,1,0,0x00000000000000000000000000000000
36,1,0,30,12,1,0,1,0,0x00000000000000000000000000000000
36,1,0,31,13,1,0,1,0,0x00000000000000000000000000000000
36,1,0,32,14,1,0,1,0,0x00000000000000000000000000000000
36,1,0,33,15,1,0,1,0,0x00000000000000000000000000000000
36,1,0,34,0,0,1,1,0,0x00000000000000000000000000000000
36,1,0,35,1,0,1,1,0,0x00000000000000000000000000000000
36,0,1,0,0,0,0,1,0,0x00000000000000000000000000000000
36,0,1,1,1,0,0,1,0,0x00000000000000000000000000000000
36,0,1,2,2,0,0,1,0,0x00000000000000000000000000000000
36,0,1,3,3,0,0,1,0,0x00000000000000000000000000000000
36,0,1,4,4,0,0,1,0,0x00000000000000000000000000000000
36,0,1,5,5,0,0,1,0,0x00000000000000000000000000000000
36,0,1,6,6,0,0,1,0,0x00000000000000000000000000000000
36,0,1,7,7,0,0,1,0,0x00000000000000000000000000000000
36,0,1,8,8,0,0,1,0,0x00000000000000000000000000000000
36,0,1,9,9,0,0,1,0,0x00000000000000000000000000000000
36,0,1,10,10,0,0,1,0,0x00000000000000000000000000000000
36,0,1,11,11,0,0,1,0,0x00000000000000000000000000000000
