ID,DATA_G2_ADD,RSLT_G2_ADD,INDEX,CT,IS_FIRST_INPUT,IS_SECOND_INPUT,CIRCUIT_SELECTOR_G2_ADD,CIRCUIT_SELECTOR_MEMBERSHIP,LIMB
7,0,1,6,6,0,0,0,0,0x00000000000000000000000000000000
7,0,1,7,7,0,0,0,0,0x00000000000000000000000000000000
7,0,1,8,8,0,0,0,0,0x00000000000000000000000000000000
7,0,1,9,9,0,0,0,0,0x00000000000000000000000000000000
7,0,1,10,10,0,0,0,0,0x00000000000000000000000000000000
7,0,1,11,11,0,0,0,0,0x00000000000000000000000000000000
7,0,1,12,12,0,0,0,0,0x00000000000000000000000000000000
7,0,1,13,13,0,0,0,0,0x00000000000000000000000000000000
7,0,1,14,14,0,0,0,0,0x00000000000000000000000000000000
7,0,1,15,15,0,0,0,0,0x00000000000000000000000000000000
8,1,0,0,0,1,0,1,0,0x00000000000000000000000000000000
8,1,0,1,1,1,0,1,0,0x0a408b67654fd76bd39134956a8e8ab4
8,1,0,2,2,1,0,1,0,0xc017d664280dd715df4bab245b9dbd34
8,1,0,3,3,1,0,1,0,0x24046c2cc61410df48210dcede6c8be2
8,1,0,4,4,1,0,1,0,0x00000000000000000000000000000000
8,1,0,5,5,1,0,1,0,0x0e40752bb1b28ed049a50d4e5977dc22
8,1,0,6,6,1,0,1,0,0xcfc09fc4bc1bd00f95d9036b6afe67d7
8,1,0,7,7,1,0,1,0,0x3aeefad2343940e7778963e3ce54ead0
8,1,0,8,8,1,0,1,0,0x00000000000000000000000000000000
8,1,0,9,9,1,0,1,0,0x09d94e62a2f0f0794df685d813dd691c
8,1,0,10,10,1,0,1,0,0xe33478c679a00e705de5f4bae8a2d5ed
8,1,0,11,11,1,0,1,0,0xdb5b7337afe59ce7a2657836b308995e
8,1,0,12,12,1,0,1,0,0x00000000000000000000000000000000
8,1,0,13,13,1,0,1,0,0x0a329e1246bbddc8961bcd1116d8142a
8,1,0,14,14,1,0,1,0,0x6d98ca72a1fd324bdfdaeee509dfcf2f
8,1,0,15,15,1,0,1,0,0x52b6f374a79bf61cde729374566fe8b8
8,1,0,16,0,0,1,1,0,0x00000000000000000000000000000000
8,1,0,17,1,0,1,1,0,0x00000000000000000000000000000000
8,1,0,18,2,0,1,1,0,0x00000000000000000000000000000000
8,1,0,19,3,0,1,1,0,0x00000000000000000000000000000000
8,1,0,20,4,0,1,1,0,0x00000000000000000000000000000000
8,1,0,21,5,0,1,1,0,0x00000000000000000000000000000000
8,1,0,22,6,0,1,1,0,0x00000000000000000000000000000000
8,1,0,23,7,0,1,1,0,0x00000000000000000000000000000000
8,1,0,24,8,0,1,1,0,0x00000000000000000000000000000000
8,1,0,25,9,0,1,1,0,0x00000000000000000000000000000000
8,1,0,26,10,0,1,1,0,0x00000000000000000000000000000000
8,1,0,27,11,0,1,1,0,0x00000000000000000000000000000000
8,1,0,28,12,0,1,1,0,0x00000000000000000000000000000000
8,1,0,29,13,0,1,1,0,0x00000000000000000000000000000000
8,1,0,30,14,0,1,1,0,0x00000000000000000000000000000000
8,1,0,31,15,0,1,1,0,0x00000000000000000000000000000000
8,0,1,0,0,0,0,1,0,0x00000000000000000000000000000000
8,0,1,1,1,0,0,1,0,0x0a408b67654fd76bd39134956a8e8ab4
8,0,1,2,2,0,0,1,0,0xc017d664280dd715df4bab245b9dbd34
8,0,1,3,3,0,0,1,0,0x24046c2cc61410df48210dcede6c8be2
8,0,1,4,4,0,0,1,0,0x00000000000000000000000000000000
8,0,1,5,5,0,0,1,0,0x0e40752bb1b28ed049a50d4e5977dc22
8,0,1,6,6,0,0,1,0,0xcfc09fc4bc1bd00f95d9036b6afe67d7
8,0,1,7,7,0,0,1,0,0x3aeefad2343940e7778963e3ce54ead0
8,0,1,8,8,0,0,1,0,0x00000000000000000000000000000000
8,0,1,9,9,0,0,1,0,0x09d94e62a2f0f0794df685d813dd691c
8,0,1,10,10,0,0,1,0,0xe33478c679a00e705de5f4bae8a2d5ed
8,0,1,11,11,0,0,1,0,0xdb5b7337afe59ce7a2657836b308995e
8,0,1,12,12,0,0,1,0,0x00000000000000000000000000000000
8,0,1,13,13,0,0,1,0,0x0a329e1246bbddc8961bcd1116d8142a
8,0,1,14,14,0,0,1,0,0x6d98ca72a1fd324bdfdaeee509dfcf2f
8,0,1,15,15,0,0,1,0,0x52b6f374a79bf61cde729374566fe8b8
9,1,0,0,0,1,0,1,0,0x00000000000000000000000000000000
9,1,0,1,1,1,0,1,0,0x151311294344ca255ee29d063243e893
9,1,0,2,2,1,0,1,0,0xcdddfc5dbd8d12498d51322644281db8
9,1,0,3,3,1,0,1,0,0x486d3f1783836576c30e41a1360c0a9b
9,1,0,4,4,1,0,1,0,0x00000000000000000000000000000000
9,1,0,5,5,1,0,1,0,0x0484598dfefdfc2f895189e8aed14b4c
9,1,0,6,6,1,0,1,0,0x76552fddbb7043bda00ccb03ab84a63a
9,1,0,7,7,1,0,1,0,0xe2b1e342f77c6ea5122b9e1f1c151e8b
9,1,0,8,8,1,0,1,0,0x00000000000000000000000000000000
9,1,0,9,9,1,0,1,0,0x0d270b3980e9f906c30e3130302b0846
9,1,0,10,10,1,0,1,0,0x41e13a6f1b1a321527d8d70335568cbf
9,1,0,11,11,1,0,1,0,0xda98ec1faf5175eb6848152a7605cc1a
9,1,0,12,12,1,0,1,0,0x00000000000000000000000000000000
9,1,0,13,13,1,0,1,0,0x153e7a3846eadf29465b0e53dea28512
9,1,0,14,14,1,0,1,0,0x8071d079cf9df3440023da6fb5bfa649
9,1,0,15,15,1,0,1,0,0xf2a30de9a277739ade9c005d23caa399
9,1,0,16,0,0,1,1,0,0x00000000000000000000000000000000
9,1,0,17,1,0,1,1,0,0x103c3a76b469ea73ba781d4dad448fe9
9,1,0,18,2,0,1,1,0,0xa508e63024ce4f3e657a48aa197d574f
9,1,0,19,3,0,1,1,0,0xb09a2e1c4a8a7a5fa4f6e802be9dd5d4
9,1,0,20,4,0,1,1,0,0x00000000000000000000000000000000
9,1,0,21,5,0,1,1,0,0x140da3e15086053393fabc0ffbe79066
9,1,0,22,6,0,1,1,0,0x04997a05824758f6d79d0f667540cd2a
9,1,0,23,7,0,1,1,0,0x8df2b95edb8bdf51b2ba540f67624497
9,1,0,24,8,0,1,1,0,0x00000000000000000000000000000000
9,1,0,25,9,0,1,1,0,0x04558b0560160a2180271e403e962bea
9,1,0,26,10,0,1,1,0,0xc604741ad38c9b514bb194e22c6fe89f
9,1,0,27,11,0,1,1,0,0xf036d67e822dd0465a5673c94dfb4a33
9,1,0,28,12,0,1,1,0,0x00000000000000000000000000000000
9,1,0,29,13,0,1,1,0,0x0107de449325fe255f1d12fa2c297cf7
9,1,0,30,14,0,1,1,0,0x2f43b09a16319f4ac6b7c5d4a004704f
9,1,0,31,15,0,1,1,0,0x4777c97f579498ee4c0d555ea8568de1
9,0,1,0,0,0,0,1,0,0x00000000000000000000000000000000
9,0,1,1,1,0,0,1,0,0x0c044a442c12a07d2044290c72da4f40
9,0,1,2,2,0,0,1,0,0x376508bdee9760b0735d1f204e3bd12f
9,0,1,3,3,0,0,1,0,0x1bdfc6370b1dbaa30e32590c996fa4b0
9,0,1,4,4,0,0,1,0,0x00000000000000000000000000000000
9,0,1,5,5,0,0,1,0,0x0865039aeb736c8df8a3935a785e480b
9,0,1,6,6,0,0,1,0,0xf6a380d87ae04cd15da3b76fa1e8e069
9,0,1,7,7,0,0,1,0,0xc73ac01be82d053bd695599096a47993
9,0,1,8,8,0,0,1,0,0x00000000000000000000000000000000
9,0,1,9,9,0,0,1,0,0x13ac56156880e684fec6acea5ed5d1dd
9,0,1,10,10,0,0,1,0,0x0b79222b14ae716e3674b46787f5a471
9,0,1,11,11,0,0,1,0,0x0e5cee6d3736409b7b89f522caf474b3
9,0,1,12,12,0,0,1,0,0x00000000000000000000000000000000
9,0,1,13,13,0,0,1,0,0x0d4013d82ecc95b75aacbd608cf25677
9,0,1,14,14,0,0,1,0,0xbc1be97a784f1ac48db45bd13bf2f026
9,0,1,15,15,0,0,1,0,0x05f9467b5445d94d0dd67888a4a04073
10,1,0,0,0,1,0,1,0,0x00000000000000000000000000000000
10,1,0,1,1,1,0,1,0,0x097268ba23238ef7b8102f4963b268dc
10,1,0,2,2,1,0,1,0,0xc3f146cb9e184aaa73371264afa71d13
10,1,0,3,3,1,0,1,0,0xc3839c29cb59ad8bda80f0e0ce93b7d0
10,1,0,4,4,1,0,1,0,0x00000000000000000000000000000000
10,1,0,5,5,1,0,1,0,0x144481d394cc30526e5680e931ae8708
10,1,0,6,6,1,0,1,0,0xb091f70e3ef3d45f5cb1933e3928fda1
10,1,0,7,7,1,0,1,0,0x36d0d5df83355a4752ce7036da42655f
10,1,0,8,8,1,0,1,0,0x00000000000000000000000000000000
10,1,0,9,9,1,0,1,0,0x10d9579e7dced2644c77f236f70c27c1
10,1,0,10,10,1,0,1,0,0xa5aa88900dd9af4cbc8670e5cf0e0ad0
10,1,0,11,11,1,0,1,0,0x28106fa577d57898461adb9754f3ba54
10,1,0,12,12,1,0,1,0,0x00000000000000000000000000000000
10,1,0,13,13,1,0,1,0,0x037d5bff1907dbf47d822dc106f409ce
10,1,0,14,14,1,0,1,0,0x7de5f30eb23d3b3d654b7e0c03c796a3
10,1,0,15,15,1,0,1,0,0x11cb92c3d632d63eb9db6038563af3ca
10,1,0,16,0,0,1,1,0,0x00000000000000000000000000000000
10,1,0,17,1,0,1,1,0,0x13e2d301dcda4d52747e2fce1e68bdd9
10,1,0,18,2,0,1,1,0,0x3de60bc8d3be0c0f5d1182ae5406d7f3
10,1,0,19,3,0,1,1,0,0x76954a8110f61efaabb5b2eea98d10ab
10,1,0,20,4,0,1,1,0,0x00000000000000000000000000000000
10,1,0,21,5,0,1,1,0,0x01cc18ad83ac3714d37fae761bed9659
10,1,0,22,6,0,1,1,0,0xc9d5b2b865d4a166e3484cdc48f9c320
10,1,0,23,7,0,1,1,0,0x0dd7d11ee656520e9ce8950e99c9b726
10,1,0,24,8,0,1,1,0,0x00000000000000000000000000000000
10,1,0,25,9,0,1,1,0,0x16e216029b60ebb8ad0601db00539329
10,1,0,26,10,0,1,1,0,0xfce5fa58c24897d1c8c4c0adad46314d
10,1,0,27,11,0,1,1,0,0x250fc782133d2093fd7fe05702f9e976
10,1,0,28,12,0,1,1,0,0x00000000000000000000000000000000
10,1,0,29,13,0,1,1,0,0x0a434ae238a5285593c582903146f7c5
10,1,0,30,14,0,1,1,0,0x8c6954d8a7ae5beedfb91d1e1d2c81ed
10,1,0,31,15,0,1,1,0,0x65a19bd8cd56a74e2040bb6b11defe0b
10,0,1,0,0,0,0,1,0,0x00000000000000000000000000000000
10,0,1,1,1,0,0,1,0,0x039ce985e493dea2feb746e752225a49
10,0,1,2,2,0,0,1,0,0xc5160debece63741d33ff3e5f73a6a97
10,0,1,3,3,0,0,1,0,0xcc0d8b31373bbb03da1756115a280564
10,0,1,4,4,0,0,1,0,0x00000000000000000000000000000000
10,0,1,5,5,0,0,1,0,0x139e75fbfe3ff479564b8f92b70c3db4
10,0,1,6,6,0,0,1,0,0x700240eb95bac0f046f7dfd42f8f6991
10,0,1,7,7,0,0,1,0,0x150f45e06d311f45093e57de778fd3d3
10,0,1,8,8,0,0,1,0,0x00000000000000000000000000000000
10,0,1,9,9,0,0,1,0,0x063d263932097d93b2c8d1709671cb4b
10,0,1,10,10,0,0,1,0,0xe42fb41b0bf5f6083239efea5f1f78e3
10,0,1,11,11,0,0,1,0,0xeb6ad46d1baa036fd2bcd6c96e09a28a
10,0,1,12,12,0,0,1,0,0x00000000000000000000000000000000
10,0,1,13,13,0,0,1,0,0x16275aa1eca2f90e1368f0f3e01b8a7d
10,0,1,14,14,0,0,1,0,0x61cfdabd1607558318b68a2a9b431bdd
10,0,1,15,15,0,0,1,0,0xae6a7866b431a12238ad41deee041e52
11,1,0,0,0,1,0,0,0,0x00000000000000000000000000000000
11,1,0,1,1,1,0,0,0,0x0feae754c3a8bc9ba193a1cb55e68aba
11,1,0,2,2,1,0,0,0,0x83457be515647366da24c717fb87e43d
11,1,0,3,3,1,0,0,0,0xc9b841611d853b78f57f31d3d46473f2
11,1,0,4,4,1,0,0,0,0x00000000000000000000000000000000
11,1,0,5,5,1,0,0,0,0x0ebc332975b02b02343b5bd13b9cb61b
11,1,0,6,6,1,0,0,0,0x1e4e023ff6f8748040e7ff8d7ab2f526
11,1,0,7,7,1,0,0,0,0x02f0c3101be01d105cfeaf848956d57e
11,1,0,8,8,1,0,0,0,0x00000000000000000000000000000000
11,1,0,9,9,1,0,0,0,0x1183486cf9c9e9bc5462b8c6e3aa67b6
11,1,0,10,10,1,0,0,0,0x3af385640f08f425e9a35363df0c223b
11,1,0,11,11,1,0,0,0,0xabf374de8b75a7de927c94a747087c43
11,1,0,12,12,1,0,0,0,0x00000000000000000000000000000000
11,1,0,13,13,1,0,0,0,0x0b484ea5ca475a071e25064b3ab9ba4a
11,1,0,14,14,1,0,0,0,0x8d99d451d8068c16508dcfc27ca2e6be
11,1,0,15,15,1,0,0,0,0xce28da0ea2f8fb06b2f3d2fb883cc177
11,1,0,16,0,0,1,0,1,0x00000000000000000000000000000000
11,1,0,17,1,0,1,0,1,0x0b9ec02cd869cbfc772492174f670efd
11,1,0,18,2,0,1,0,1,0xc544c0336f7a812d19e54704d21b9f7d
11,1,0,19,3,0,1,0,1,0xda7a54cf1e6d428a72e88c15503d42b3
11,1,0,20,4,0,1,0,1,0x00000000000000000000000000000000
11,1,0,21,5,0,1,0,1,0x0f1a6771f97720f5a9e0dd2990c13ae4
11,1,0,22,6,0,1,0,1,0x9689aec4d3ad07b40b9c12b0200c7f16
11,1,0,23,7,0,1,0,1,0xb34f7656338af2732899d8153b844d70
11,1,0,24,8,0,1,0,1,0x00000000000000000000000000000000
11,1,0,25,9,0,1,0,1,0x03617fdb715d28f29bd91753d1c60cd5
11,1,0,26,10,0,1,0,1,0x704035dc4e14c2c023e02424f05909c8
11,1,0,27,11,0,1,0,1,0x4c083f891e5388c43be00a537488f0b9
11,1,0,28,12,0,1,0,1,0x00000000000000000000000000000000
11,1,0,29,13,0,1,0,1,0x138ac50debd0c0b6a60e55c7159226ea
11,1,0,30,14,0,1,0,1,0xd414985a5467134446eb9f2f0e36d1ba
11,1,0,31,15,0,1,0,1,0x7e508098b292107ce5f1f1633c113c15
11,0,1,0,0,0,0,0,0,0x00000000000000000000000000000000
11,0,1,1,1,0,0,0,0,0x00000000000000000000000000000000
11,0,1,2,2,0,0,0,0,0x00000000000000000000000000000000
11,0,1,3,3,0,0,0,0,0x00000000000000000000000000000000
11,0,1,4,4,0,0,0,0,0x00000000000000000000000000000000
11,0,1,5,5,0,0,0,0,0x00000000000000000000000000000000
11,0,1,6,6,0,0,0,0,0x00000000000000000000000000000000
11,0,1,7,7,0,0,0,0,0x00000000000000000000000000000000
11,0,1,8,8,0,0,0,0,0x00000000000000000000000000000000
11,0,1,9,9,0,0,0,0,0x00000000000000000000000000000000
11,0,1,10,10,0,0,0,0,0x00000000000000000000000000000000
11,0,1,11,11,0,0,0,0,0x00000000000000000000000000000000
11,0,1,12,12,0,0,0,0,0x00000000000000000000000000000000
11,0,1,13,13,0,0,0,0,0x00000000000000000000000000000000
11,0,1,14,14,0,0,0,0,0x00000000000000000000000000000000
11,0,1,15,15,0,0,0,0,0x00000000000000000000000000000000
12,1,0,0,0,1,0,0,1,0x00000000000000000000000000000000
12,1,0,1,1,1,0,0,1,0x15605351bbbee672730607577b65aefc
12,1,0,2,2,1,0,0,1,0x6d503cf31e05332368f1d7eb51145bd7
12,1,0,3,3,1,0,0,1,0x5c4e12542ad103d802af3cc05725b965
12,1,0,4,4,1,0,0,1,0x00000000000000000000000000000000
12,1,0,5,5,1,0,0,1,0x111cc7d153527ec68279ca9392985b95
12,1,0,6,6,1,0,0,1,0x6affeec0f34d662ebf7eeb7ac13c07cc
12,1,0,7,7,1,0,0,1,0x2f6d3bcaed0ad1630d6c4a0e072e7348
12,1,0,8,8,1,0,0,1,0x00000000000000000000000000000000
12,1,0,9,9,1,0,0,1,0x19c35429b2b0aaf46a3f42ec3ca2713c
12,1,0,10,10,1,0,0,1,0x79fbf79854043849eb391f7c0a02a373
12,1,0,11,11,1,0,0,1,0x15a63020f3b493a19f056955f29e0666
12,1,0,12,12,1,0,0,1,0x00000000000000000000000000000000
12,1,0,13,13,1,0,0,1,0x05b2a53b271e5643b873d002d329130b
12,1,0,14,14,1,0,0,1,0xb9dccaee0b9db429da8986c00e51f7ff
12,1,0,15,15,1,0,0,1,0x7d637cf61bf8753b0a4b883eef006ccf
12,1,0,16,0,0,1,0,0,0x00000000000000000000000000000000
12,1,0,17,1,0,1,0,0,0x00000000000000000000000000000000
12,1,0,18,2,0,1,0,0,0x00000000000000000000000000000000
12,1,0,19,3,0,1,0,0,0x00000000000000000000000000000000
12,1,0,20,4,0,1,0,0,0x00000000000000000000000000000000
12,1,0,21,5,0,1,0,0,0x00000000000000000000000000000000
12,1,0,22,6,0,1,0,0,0x00000000000000000000000000000000
12,1,0,23,7,0,1,0,0,0x00000000000000000000000000000000
12,1,0,24,8,0,1,0,0,0x00000000000000000000000000000000
12,1,0,25,9,0,1,0,0,0x00000000000000000000000000000000
12,1,0,26,10,0,1,0,0,0x00000000000000000000000000000000
12,1,0,27,11,0,1,0,0,0x00000000000000000000000000000000
12,1,0,28,12,0,1,0,0,0x00000000000000000000000000000000
12,1,0,29,13,0,1,0,0,0x00000000000000000000000000000000
12,1,0,30,14,0,1,0,0,0x00000000000000000000000000000000
12,1,0,31,15,0,1,0,0,0x00000000000000000000000000000000
12,0,1,0,0,0,0,0,0,0x00000000000000000000000000000000
12,0,1,1,1,0,0,0,0,0x00000000000000000000000000000000
12,0,1,2,2,0,0,0,0,0x00000000000000000000000000000000
12,0,1,3,3,0,0,0,0,0x00000000000000000000000000000000
12,0,1,4,4,0,0,0,0,0x00000000000000000000000000000000
12,0,1,5,5,0,0,0,0,0x00000000000000000000000000000000
12,0,1,6,6,0,0,0,0,0x00000000000000000000000000000000
12,0,1,7,7,0,0,0,0,0x00000000000000000000000000000000
12,0,1,8,8,0,0,0,0,0x00000000000000000000000000000000
12,0,1,9,9,0,0,0,0,0x00000000000000000000000000000000
12,0,1,10,10,0,0,0,0,0x00000000000000000000000000000000
12,0,1,11,11,0,0,0,0,0x00000000000000000000000000000000
12,0,1,12,12,0,0,0,0,0x00000000000000000000000000000000
12,0,1,13,13,0,0,0,0,0x00000000000000000000000000000000
12,0,1,14,14,0,0,0,0,0x00000000000000000000000000000000
12,0,1,15,15,0,0,0,0,0x00000000000000000000000000000000
13,1,0,0,0,1,0,0,1,0x00000000000000000000000000000000
13,1,0,1,1,1,0,0,1,0x0aefd3e3eb20d4720bab876d27489801
13,1,0,2,2,1,0,0,1,0x1cb9adbc93efb545accf92313bf3f4fb
13,1,0,3,3,1,0,0,1,0xf56c2c9b75dda9b5038c13835e3dea4b
13,1,0,4,4,1,0,0,1,0x00000000000000000000000000000000
13,1,0,5,5,1,0,0,1,0x17c1bd936fb2d15f6e9a464368539585
13,1,0,6,6,1,0,0,1,0xed43432a616fcd37f9fc44d44482de25
13,1,0,7,7,1,0,0,1,0x57f93cff779c876e6a728d74f3d0224f
13,1,0,8,8,1,0,0,1,0x00000000000000000000000000000000
13,1,0,9,9,1,0,0,1,0x08fc1c5808ec433df2392a8b552b6c88
13,1,0,10,10,1,0,0,1,0x6843ccc58a3097e5d723cc263f1ed552
13,1,0,11,11,1,0,0,1,0xa1690fa6318173d25c9c5fa28355fb79
13,1,0,12,12,1,0,0,1,0x00000000000000000000000000000000
13,1,0,13,13,1,0,0,1,0x0f972365086354d87030975f89bee3e8
13,1,0,14,14,1,0,0,1,0xc31add289b065f7f1643fcaed6c90f30
13,1,0,15,15,1,0,0,1,0x9072b47bf90b41a43cc695dc572d2dba
13,1,0,16,0,0,1,0,0,0x00000000000000000000000000000000
13,1,0,17,1,0,1,0,0,0x1672ba5d5a80bf375e21f0495a3205dc
13,1,0,18,2,0,1,0,0,0xcfbadfdd985dd859b9284f59cf46335b
13,1,0,19,3,0,1,0,0,0x0d768567ac1fac4d40c115427dfc6c29
13,1,0,20,4,0,1,0,0,0x00000000000000000000000000000000
13,1,0,21,5,0,1,0,0,0x0f7064ca8a30c98b6b92bba65abd3f37
13,1,0,22,6,0,1,0,0,0x76079643b170a8f42827b8869c6f04fa
13,1,0,23,7,0,1,0,0,0x2cca0c9c5f542543321b4caa73957adb
13,1,0,24,8,0,1,0,0,0x00000000000000000000000000000000
13,1,0,25,9,0,1,0,0,0x03c13f9b7a10ac53205a8073ac1e0ec3
13,1,0,26,10,0,1,0,0,0x9dfc979ad92163c616130ba2b42055fa
13,1,0,27,11,0,1,0,0,0x5c8c19d7e8b6f166a6ecea7d6a84cb14
13,1,0,28,12,0,1,0,0,0x00000000000000000000000000000000
13,1,0,29,13,0,1,0,0,0x09526a9bea4687d8f5b23aeaa2aab5c2
13,1,0,30,14,0,1,0,0,0x3ada13ce1417aee644a02654ef68d378
13,1,0,31,15,0,1,0,0,0xb80136d55ea245fef9cd7ada2ed946ce
13,0,1,0,0,0,0,0,0,0x00000000000000000000000000000000
13,0,1,1,1,0,0,0,0,0x00000000000000000000000000000000
13,0,1,2,2,0,0,0,0,0x00000000000000000000000000000000
13,0,1,3,3,0,0,0,0,0x00000000000000000000000000000000
13,0,1,4,4,0,0,0,0,0x00000000000000000000000000000000
13,0,1,5,5,0,0,0,0,0x00000000000000000000000000000000
13,0,1,6,6,0,0,0,0,0x00000000000000000000000000000000
13,0,1,7,7,0,0,0,0,0x00000000000000000000000000000000
13,0,1,8,8,0,0,0,0,0x00000000000000000000000000000000
13,0,1,9,9,0,0,0,0,0x00000000000000000000000000000000
13,0,1,10,10,0,0,0,0,0x00000000000000000000000000000000
13,0,1,11,11,0,0,0,0,0x00000000000000000000000000000000
13,0,1,12,12,0,0,0,0,0x00000000000000000000000000000000
13,0,1,13,13,0,0,0,0,0x00000000000000000000000000000000
13,0,1,14,14,0,0,0,0,0x00000000000000000000000000000000
13,0,1,15,15,0,0,0,0,0x00000000000000000000000000000000
14,1,0,0,0,1,0,0,1,0x00000000000000000000000000000000
14,1,0,1,1,1,0,0,1,0x0fd2ec0e89b67ddde766841472029eb8
14,1,0,2,2,1,0,0,1,0x12af202c40bb58f32a2cb19aefed0f72
14,1,0,3,3,1,0,0,1,0xf75af9420a4a7e95a9f06c16dbc1ee86
14,1,0,4,4,1,0,0,1,0x00000000000000000000000000000000
14,1,0,5,5,1,0,0,1,0x077bf7b40e5b278790b37428e0ff8b31
14,1,0,6,6,1,0,0,1,0xfe56d3c46d3a40c505d339a8644a79f3
14,1,0,7,7,1,0,0,1,0x6ba618421cc0355878f5bad2ed87fc8c
14,1,0,8,8,1,0,0,1,0x00000000000000000000000000000000
14,1,0,9,9,1,0,0,1,0x0ba85b27edb2f84f35235d1a890b0011
14,1,0,10,10,1,0,0,1,0xd755edbe6fecff0c9594384400f8b9e2
14,1,0,11,11,1,0,0,1,0x844b4d10aa95fede5d9190e3328f8e5e
14,1,0,12,12,1,0,0,1,0x00000000000000000000000000000000
14,1,0,13,13,1,0,0,1,0x0859f12bc68a131727b5802977cfd8c1
14,1,0,14,14,1,0,0,1,0x12b63cc6b721a4008038984af9708c49
14,1,0,15,15,1,0,0,1,0xf19bec2afff5b2c3da16c35bd42c8516
14,1,0,16,0,0,1,0,0,0x00000000000000000000000000000000
14,1,0,17,1,0,1,0,0,0x0277835b14f41898bd16066c39841cb8
14,1,0,18,2,0,1,0,0,0x1db08aef5c42ed0e131dd33661c45a50
14,1,0,19,3,0,1,0,0,0x16a1a91fcfb525eac656acd09f3db8cd
14,1,0,20,4,0,1,0,0,0x00000000000000000000000000000000
14,1,0,21,5,0,1,0,0,0x0443a5af995be4374ae00cbe7ac71cce
14,1,0,22,6,0,1,0,0,0xc9dadb69f71c79cd17656d0b8e50bdf1
14,1,0,23,7,0,1,0,0,0xf266c75bcdc6bd4c73fe2a2cb5277fca
14,1,0,24,8,0,1,0,0,0x00000000000000000000000000000000
14,1,0,25,9,0,1,0,0,0x1949e2ec05fe91d65501789c3240b5db
14,1,0,26,10,0,1,0,0,0xd77fe8c98f97eab26399e54bdad40309
14,1,0,27,11,0,1,0,0,0x1ed73e109c49a20586fae3d45875b493
14,1,0,28,12,0,1,0,0,0x00000000000000000000000000000000
14,1,0,29,13,0,1,0,0,0x0eafa586d24eeb5e1d3565ee1c8c0856
14,1,0,30,14,0,1,0,0,0x3b7e0696ca1d461a0c9f0bfc2101a585
14,1,0,31,15,0,1,0,0,0xadc0da08a96f625b03565c8ebce1e80d
14,0,1,0,0,0,0,0,0,0x00000000000000000000000000000000
14,0,1,1,1,0,0,0,0,0x00000000000000000000000000000000
14,0,1,2,2,0,0,0,0,0x00000000000000000000000000000000
14,0,1,3,3,0,0,0,0,0x00000000000000000000000000000000
14,0,1,4,4,0,0,0,0,0x00000000000000000000000000000000
14,0,1,5,5,0,0,0,0,0x00000000000000000000000000000000
14,0,1,6,6,0,0,0,0,0x00000000000000000000000000000000
14,0,1,7,7,0,0,0,0,0x00000000000000000000000000000000
14,0,1,8,8,0,0,0,0,0x00000000000000000000000000000000
14,0,1,9,9,0,0,0,0,0x00000000000000000000000000000000
14,0,1,10,10,0,0,0,0,0x00000000000000000000000000000000
14,0,1,11,11,0,0,0,0,0x00000000000000000000000000000000
14,0,1,12,12,0,0,0,0,0x00000000000000000000000000000000
14,0,1,13,13,0,0,0,0,0x00000000000000000000000000000000
14,0,1,14,14,0,0,0,0,0x00000000000000000000000000000000
14,0,1,15,15,0,0,0,0,0x00000000000000000000000000000000
15,1,0,0,0,1,0,0,1,0x00000000000000000000000000000000
15,1,0,1,1,1,0,0,1,0x1034fba6a0dfb49a3e14cd44b483c53a
15,1,0,2,2,1,0,0,1,0x53f07ee529b731524839a07c5eda9c6c
15,1,0,3,3,1,0,0,1,0x1522820b26f56508dbfbd31bfc8b3774
15,1,0,4,4,1,0,0,1,0x00000000000000000000000000000000
15,1,0,5,5,1,0,0,1,0x0d64b1210e0981668d700fce48983bf7
15,1,0,6,6,1,0,0,1,0x802c7db786ca69f0aab6b02222007fd4
15,1,0,7,7,1,0,0,1,0x86b6da604d234644a6013bfb6a6ecbe8
15,1,0,8,8,1,0,0,1,0x00000000000000000000000000000000
15,1,0,9,9,1,0,0,1,0x0bb93dc77e5549e33364ef68009dac0a
15,1,0,10,10,1,0,0,1,0x2e614b2cf49e1947fc9a03186f630bb8
15,1,0,11,11,1,0,0,1,0xa6ce1c3eef400d7e53288d1721070d98
15,1,0,12,12,1,0,0,1,0x00000000000000000000000000000000
15,1,0,13,13,1,0,0,1,0x0aff23bf24e9348a5fd1ee1c3b46174f
15,1,0,14,14,1,0,0,1,0xdc8ec8104f5e905056960992b036c83d
15,1,0,15,15,1,0,0,1,0x7c0ccb3093f221ff9ab43bb62a72b677
15,1,0,16,0,0,1,0,0,0x00000000000000000000000000000000
15,1,0,17,1,0,1,0,0,0x10c4f10e2274eee40550ed1a7cedf3c7
15,1,0,18,2,0,1,0,0,0x7f5a35919335b8d91cb3a8aa39f0926f
15,1,0,19,3,0,1,0,0,0x7fb7b4945b0f3bf7d9936f55855f773b
15,1,0,20,4,0,1,0,0,0x00000000000000000000000000000000
15,1,0,21,5,0,1,0,0,0x063ca8174209ec9c88fa9ed82cd10f93
15,1,0,22,6,0,1,0,0,0x4268c2c0de929a09a172d1a5a0e7f1fd
15,1,0,23,7,0,1,0,0,0x378b03ccb78d56ea608097640949ad07
15,1,0,24,8,0,1,0,0,0x00000000000000000000000000000000
